identifier,sku,category,brand,name,url,price,promo_start,promo_end
Painel Controlador NZXT Sentry LX (SEN-001LX),,Cablagem > Controladores,,Painel Controlador NZXT Sentry LX (SEN-001LX),https://www.pcdiga.com/2/4978/Painel-Controlador-NZXT-Sentry-LX-SEN-001LX,59.9,,
XFX Radeon RX 480 8GB CORE (RX-480M8BFA6),778656071919,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,XFX Radeon RX 480 8GB CORE (RX-480M8BFA6),https://www.pcdiga.com/2/21619/XFX-Radeon-RX-480-8GB-CORE-RX-480M8BFA6,295,2016-09-16,
4030,8806088310909,"Imagem > Televisões > Mais de 55""",,"Televisão Samsung Plana 4K UHD SmartTV 65"" (UE65KU6000KXXC)",https://www.pcdiga.com/2/21785/Televisao-Samsung-Plana-4K-UHD-SmartTV-65-UE65KU6000KXXC,1429,2016-09-16,
MSI Radeon RX 480 8G (912-V803-864),4719072468378,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,MSI Radeon RX 480 8G (912-V803-864),https://www.pcdiga.com/2/21712/MSI-Radeon-RX-480-8G-912-V803-864,305,,
4028,8806088249513,"Imagem > Televisões > Mais de 55""",,"Televisão Samsung Plana 4K SUHD SmartTV 65"" (UE65KS8000TXXC)",https://www.pcdiga.com/2/21783/Televisao-Samsung-Plana-4K-SUHD-SmartTV-65-UE65KS8000TXXC,2449,2016-09-16,
2983,4719072467852,Componentes > Placas Gráficas > PCI-E > NVidia,,MSI GeForce GTX 1070 SEA HAWK  X (912-V330-012),https://www.pcdiga.com/2/21782/MSI-GeForce-GTX-1070-SEA-HAWK-X-912-V330-012,599.9,2016-09-16,
4027,8806088310800,"Imagem > Televisões > Mais de 55""",,"Televisão Samsung Plana 4K UHD SmartTV 60"" (UE60KU6000KXXC)",https://www.pcdiga.com/2/21781/Televisao-Samsung-Plana-4K-UHD-SmartTV-60-UE60KU6000KXXC,1149,2016-09-16,
4025,8806088292472,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Curva 4K UHD SmartTV 55"" (UE55KU6500UXXC)",https://www.pcdiga.com/2/21779/Televisao-Samsung-Curva-4K-UHD-SmartTV-55-UE55KU6500UXXC,1029.01,2016-09-16,
4023,8806088310893,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Plana 4K UHD SmartTV 55"" (UE55KU6000KXXC)",https://www.pcdiga.com/2/21777/Televisao-Samsung-Plana-4K-UHD-SmartTV-55-UE55KU6000KXXC,829,2016-09-16,
4022,8806088211961,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Curva 4K SUHD SmartTV 55"" (UE55KS9000TXXC)",https://www.pcdiga.com/2/21776/Televisao-Samsung-Curva-4K-SUHD-SmartTV-55-UE55KS9000TXXC,1749,2016-09-16,
2524,4260070125171,Componentes > Fontes Alimentação,,Fonte LC-Power 1200W V2.4 Platinum 140mm,https://www.pcdiga.com/2/21353/Fonte-LC-Power-1200W-V2-4-Platinum-140mm,229.9,2016-09-16,
4021,8806088311739,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Plana FHD Smart TV 55"" (UE55K5500AKXXC)",https://www.pcdiga.com/2/21775/Televisao-Samsung-Plana-FHD-Smart-TV-55-UE55K5500AKXXC,639.9,2016-09-16,
4020,8806088310879,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Plana 4K UHD SmartTV 50"" (UE50KU6000KXXC)",https://www.pcdiga.com/2/21774/Televisao-Samsung-Plana-4K-UHD-SmartTV-50-UE50KU6000KXXC,629,2016-09-16,
4019,8806088234427,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Curva 4K SUHD SmartTV 49"" (UE49KS9000TXXC)",https://www.pcdiga.com/2/21773/Televisao-Samsung-Curva-4K-SUHD-SmartTV-49-UE49KS9000TXXC,1479,2016-09-16,
4017,8806088253152,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Plana 4K SUHD SmartTV 49"" (UE49KS7000UXXC)",https://www.pcdiga.com/2/21771/Televisao-Samsung-Plana-4K-SUHD-SmartTV-49-UE49KS7000UXXC,1079.01,2016-09-16,
4016,8806088310855,"Imagem > Televisões > Até 40""",,"Televisão Samsung Plana 4K UHD Smart TV 40"" (UE40KU6000KXXC)",https://www.pcdiga.com/2/21770/Televisao-Samsung-Plana-4K-UHD-Smart-TV-40-UE40KU6000KXXC,464.01,2016-09-16,
4015,8806088311555,"Imagem > Televisões > Até 40""",,"Televisão Samsung Plana FHD Smart TV 40"" (UE40K5500AKXXC)",https://www.pcdiga.com/2/21769/Televisao-Samsung-Plana-FHD-Smart-TV-40-UE40K5500AKXXC,439,2016-09-16,
4014,8806088311548,"Imagem > Televisões > Até 40""",,"Televisão Samsung Plana FHD Smart TV 32"" (UE32K5500AKXXC)",https://www.pcdiga.com/2/21768/Televisao-Samsung-Plana-FHD-Smart-TV-32-UE32K5500AKXXC,304.9,2016-09-23,
2253,5032037087551,Componentes > Processadores > Intel > Socket 2011,,Intel Core i7-6950X 3GHz 25MB Sk2011 (BX80671I76950X),https://www.pcdiga.com/2/21767/Intel-Core-i7-6950X-3GHz-25MB-Sk2011-BX80671I76950X,1859.9,2016-09-16,
415,4712900442250,Componentes > Placas Gráficas > PCI-E > NVidia,,Asus ROG Strix GeForce GTX 1080 8GB (90YV09M1-M0NM00),https://www.pcdiga.com/2/21764/Asus-ROG-Strix-GeForce-GTX-1080-8GB-90YV09M1-M0NM00,769,2016-09-16,
2895,889842013719,Computadores > Portáteis > Acessórios > Bases/Docks,,Dock p/ Microsoft Surface (PF3-00006),https://www.pcdiga.com/2/21757/Dock-p-Microsoft-Surface-PF3-00006,199,2016-09-16,
3817,8806086832090,Tablets > Acessórios,,"Teclado Samsung Tab S2 9.7"" Branco PT (EJ-FT810PWEGPT)",https://www.pcdiga.com/2/21754/Teclado-Samsung-Tab-S2-9-7-Branco-PT-EJ-FT810PWEGPT,99,2016-09-16,
3649,8886419331575,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Razer Naga Hex V2 (RZ01-01600100-R3G1),https://www.pcdiga.com/2/21752/Rato-Razer-Naga-Hex-V2-RZ01-01600100-R3G1,99.9,2016-09-16,
3143,4719072440763,"Computadores > Portáteis > Ecrã 15.6""",,Portátil MSI PX60 6QD-209PT,https://www.pcdiga.com/2/21749/Portatil-MSI-PX60-6QD-209PT,1199,2016-09-16,
4815,,"Armazenamento > Discos Internos > SATA > 3.5""",,Disco Western Digital Black 4TB SATA III 128MB (WD4004FZWX),https://www.pcdiga.com/2/21750/Disco-Western-Digital-Black-4TB-SATA-III-128MB-WD4004FZWX,236,2016-09-16,
414,4712900455236,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,Asus Radeon RX 480 8GB (90YV09Z0-U0NA00),https://www.pcdiga.com/2/21747/Asus-Radeon-RX-480-8GB-90YV09Z0-U0NA00,315,2016-09-16,
4031,8806088373362,"Imagem > Televisões > Mais de 55""",,"Televisão Samsung Plana 4K UHD SmartTV 70"" (UE70KU6000KXXC)",https://www.pcdiga.com/2/21786/Televisao-Samsung-Plana-4K-UHD-SmartTV-70-UE70KU6000KXXC,1600,2016-09-16,
4029,8806088214818,"Imagem > Televisões > Mais de 55""",,"Televisão Samsung Curva 4K SUHD SmartTV 65"" (UE65KS9000TXXC)",https://www.pcdiga.com/2/21784/Televisao-Samsung-Curva-4K-SUHD-SmartTV-65-UE65KS9000TXXC,2529,2016-09-16,
"Teclado Samsung Tab S2 9.7"" Preto PT (EJ-FT810PBEGPT)",,Tablets > Acessórios,,"Teclado Samsung Tab S2 9.7"" Preto PT (EJ-FT810PBEGPT)",https://www.pcdiga.com/2/21753/Teclado-Samsung-Tab-S2-9-7-Preto-PT-EJ-FT810PBEGPT,99,,
4018,8806088253336,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Curva 4K SUHD SmartTV 49"" (UE49KS7500UXXC)",https://www.pcdiga.com/2/21772/Televisao-Samsung-Curva-4K-SUHD-SmartTV-49-UE49KS7500UXXC,1169,2016-09-16,
4026,8806088253107,"Imagem > Televisões > Mais de 55""",,"Televisão Samsung Plana 4K SUHD SmartTV 60"" (UE60KS7000KXXC)",https://www.pcdiga.com/2/21780/Televisao-Samsung-Plana-4K-SUHD-SmartTV-60-UE60KS7000KXXC,1599,2016-09-16,
4024,8806088292373,"Imagem > Televisões > 41"" a 55""",,"Televisão Samsung Plana 4K UHD SmartTV 55"" (UE55KU6400UXXC)",https://www.pcdiga.com/2/21778/Televisao-Samsung-Plana-4K-UHD-SmartTV-55-UE55KU6400UXXC,958.99,2016-09-16,
1586,790069425288,Redes / Comunicação > Routers,,Router D-Link Wireless AC1750 Dual-Band (DIR-869),https://www.pcdiga.com/2/21741/Router-D-Link-Wireless-AC1750-Dual-Band-DIR-869,159.9,2016-09-16,
1554,790069419249,Redes / Comunicação > PowerLine,,Powerline D-Link AV2 2000 HD Gigabit Starter Kit (DHP-701AV),https://www.pcdiga.com/2/21740/Powerline-D-Link-AV2-2000-HD-Gigabit-Starter-Kit-DHP-701AV,119.9,2016-09-16,
1583,790069372902,Redes / Comunicação > Routers,,Router D-Link Cloud Wireless N300 (DIR-605L),https://www.pcdiga.com/2/16559/Router-D-Link-Cloud-Wireless-N300-DIR-605L,19.9,2016-09-16,
Cadeira Alpha Gamer Hydra Black/Blue (AGHYDRA-BK-BL),,Periféricos > Cadeiras,,Cadeira Alpha Gamer Hydra Black/Blue (AGHYDRA-BK-BL),https://www.pcdiga.com/2/21746/Cadeira-Alpha-Gamer-Hydra-Black-Blue-AGHYDRA-BK-BL,199.9,,
Asus ZenPad 8.0 16GB WiFi 4G Preto (Z380KL-1A057A) + Oferta,,Tablets > Android,,Asus ZenPad 8.0 16GB WiFi 4G Preto (Z380KL-1A057A) + Oferta,https://www.pcdiga.com/2/21735/Asus-ZenPad-8-0-16GB-WiFi-4G-Preto-Z380KL-1A057A-Oferta,194,,
797,4712900405989,Tablets > Android,,Tablet Asus ZenPad 10 16GB WiFi Cinza (Z300M-6A059A),https://www.pcdiga.com/2/21736/Tablet-Asus-ZenPad-10-16GB-WiFi-Cinza-Z300M-6A059A,217.89,2016-09-16,
587,4712900448504,Componentes > Motherboards > Intel > Socket 2011,,Motherboard Asus ROG Rampage V Edition 10  (90MB0Q00-M0EAY0),https://www.pcdiga.com/2/21734/Motherboard-Asus-ROG-Rampage-V-Edition-10-90MB0Q00-M0EAY0,599.9,2016-09-16,
1916,4719331548964,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Gigabyte XM300 6400DPI RGB (GM-XM300),https://www.pcdiga.com/2/21738/Rato-Gigabyte-XM300-6400DPI-RGB-GM-XM300,59.9,2016-09-16,
798,4712900341485,Tablets > Android,,Asus ZenPad 8.0 16GB WiFi Cinza (Z380M-6A001A) + Oferta,https://www.pcdiga.com/2/21737/Asus-ZenPad-8-0-16GB-WiFi-Cinza-Z380M-6A001A-Oferta,179.9,2016-09-16,
2116,6901443125555,SmartPhones > Android,,"Honor 5C 5.2"" 16GB Dual SIM Dourado by Huawei (NEM-L51)",https://www.pcdiga.com/2/21745/Honor-5C-5-2-16GB-Dual-SIM-Dourado-by-Huawei-NEM-L51,199,2016-09-16,
3502,8712581688165,"Periféricos > Monitores > Ecrã menos 19""",,"Monitor Philips LED 18.5"" 193V5LSB2/10 Preto",https://www.pcdiga.com/2/21744/Monitor-Philips-LED-18-5-193V5LSB2-10-Preto,79.9,2016-09-16,
3501,8712581689469,"Periféricos > Monitores > Ecrã 23"" a 24""",,"Monitor Philips LED 23.6"" 243V5LHAB/00 Preto",https://www.pcdiga.com/2/21743/Monitor-Philips-LED-23-6-243V5LHAB-00-Preto,149.9,2016-09-16,
4564,6935364041212,Redes / Comunicação > Routers,,Router TP-Link VPN Gigabit Wireless N (TL-ER604W),https://www.pcdiga.com/2/21729/Router-TP-Link-VPN-Gigabit-Wireless-N-TL-ER604W,129.9,2016-09-16,
2115,6901443125548,SmartPhones > Android,,"Honor 5C 5.2"" 16GB Dual SIM Prateado by Huawei (NEM-L51)",https://www.pcdiga.com/2/21731/Honor-5C-5-2-16GB-Dual-SIM-Prateado-by-Huawei-NEM-L51,199,2016-09-16,
1869,8716309085694,Consumíveis > Limpeza,,Toalhetes Limpeza Gembird Multisuperficies 100U(CK-WW100-01),https://www.pcdiga.com/2/21728/Toalhetes-Limpeza-Gembird-Multisuperficies-100UCK-WW100-01,9.9,2016-09-16,
2982,4719072467128,Componentes > Placas Gráficas > PCI-E > NVidia,,MSI GeForce GTX 1080 Armor 8G OC (V336-004R),https://www.pcdiga.com/2/21732/MSI-GeForce-GTX-1080-Armor-8G-OC-V336-004R,739,2016-09-16,
723,4712900282726,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Asus ROG Sica Branco (90MP00B2-B0UA00),https://www.pcdiga.com/2/21730/Rato-Asus-ROG-Sica-Branco-90MP00B2-B0UA00,44.9,2016-09-16,
3778,8806088406473,Imagem > Câmaras,,Câmara Samsung Gear 360 Branca (SM-C200NZWATPH),https://www.pcdiga.com/2/21719/Camara-Samsung-Gear-360-Branca-SM-C200NZWATPH,326,2016-09-16,
4898,778656042889,Componentes > Placas Gráficas > Acessórios,,XFX Low Profile Bracket Kit (MA-BKO1-LP1K),https://www.pcdiga.com/2/21726/XFX-Low-Profile-Bracket-Kit-MA-BKO1-LP1K,10.06,2016-09-16,
2435,740617252729,Componentes > Memórias > DDR4 > 2133Mhz,,Kingston DDR4-2133Mhz 2x16GB (KVR21N15D8K2/32),https://www.pcdiga.com/2/21721/Kingston-DDR4-2133Mhz-2x16GB-KVR21N15D8K2-32,149.9,2016-09-16,
3816,8806088295909,SmartPhones > Capas / Bolsas,,S-View Cover Samsung Galaxy S7 Branco (EF-CG930PWEGWW),https://www.pcdiga.com/2/21722/S-View-Cover-Samsung-Galaxy-S7-Branco-EF-CG930PWEGWW,34.9,2016-09-16,
2434,740617257007,Componentes > Memórias > DDR4 > 2133Mhz,,Kingston DDR4-2133Mhz 2x8GB (KVR21N15S8K2/16),https://www.pcdiga.com/2/21720/Kingston-DDR4-2133Mhz-2x8GB-KVR21N15S8K2-16,80.9,2016-09-16,
2851,,Periféricos > Bundles,,Comando Microsoft Xbox One Elite + Headset HyperX CloudX,https://www.pcdiga.com/2/21717/Comando-Microsoft-Xbox-One-Elite-Headset-HyperX-CloudX,219.8,2016-09-16,
2624,8806087605112,"Periféricos > Monitores > Ecrã mais 25""",,Monitor LG UltraWide 21:9 34“ IPS Curvo (34UC88-B),https://www.pcdiga.com/2/21724/Monitor-LG-UltraWide-21-9-34-IPS-Curvo-34UC88-B,739.8,2016-09-16,
2625,8806087573046,"Periféricos > Monitores > Ecrã 20"" a 22""",,"Monitor LG Led 19.5"" 16:10 IPS (20MP48A-P)",https://www.pcdiga.com/2/21725/Monitor-LG-Led-19-5-16-10-IPS-20MP48A-P,84.89,2016-09-16,
2593,6947681530539,SmartPhones > Android,,"Lenovo Moto G4 5.5"" 16GB Dual SIM Branco (XT1622)",https://www.pcdiga.com/2/21723/Lenovo-Moto-G4-5-5-16GB-Dual-SIM-Branco-XT1622,239.9,,
2114,6901443125531,SmartPhones > Android,,"Honor 5C 5.2"" 16GB Dual SIM Cinza by Huawei (NEM-L51)",https://www.pcdiga.com/2/21714/Honor-5C-5-2-16GB-Dual-SIM-Cinza-by-Huawei-NEM-L51,199,2016-09-16,
3529,3536403348441,Componentes > Placas Gráficas > PCI-E > Workstation,,Gráfica PNY Quadro M2000 4GB GDDR5 PCI-e (VCQM2000-PB),https://www.pcdiga.com/2/21716/Grafica-PNY-Quadro-M2000-4GB-GDDR5-PCI-e-VCQM2000-PB,525.9,2016-09-16,
3692,4250288115200,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Roccat Kova [+] Gaming 3200DPI Black (ROC-11-520),https://www.pcdiga.com/2/5879/Rato-Roccat-Kova-Gaming-3200DPI-Black-ROC-11-520,41.91,2016-09-16,
1365,815865012859,Periféricos > Ratos/Teclados > Tapetes,,Tapete Corsair Raptor-Gaming P9 Powered by DKT,https://www.pcdiga.com/2/21707/Tapete-Corsair-Raptor-Gaming-P9-Powered-by-DKT,14.9,2016-09-16,
1366,843591053402,Periféricos > Ratos/Teclados > Tapetes,,Tapete Corsair MM600 Double-Sided (CH-9000084-WW),https://www.pcdiga.com/2/21708/Tapete-Corsair-MM600-Double-Sided-CH-9000084-WW,39.9,2016-09-16,
1367,843591053396,Periféricos > Ratos/Teclados > Tapetes,,Tapete Corsair MM400 Standard Edition (CH-9000083-WW),https://www.pcdiga.com/2/21709/Tapete-Corsair-MM400-Standard-Edition-CH-9000083-WW,24.9,2016-09-16,
1368,843591053389,Periféricos > Ratos/Teclados > Tapetes,,Tapete Corsair MM200 XL Edition (CH-9000080-WW),https://www.pcdiga.com/2/21710/Tapete-Corsair-MM200-XL-Edition-CH-9000080-WW,24.9,2016-09-16,
1369,843591053372,Periféricos > Ratos/Teclados > Tapetes,,Tapete Corsair MM400 Compact Edition (CH-9000087-WW),https://www.pcdiga.com/2/21711/Tapete-Corsair-MM400-Compact-Edition-CH-9000087-WW,19.9,2016-09-16,
1889,4719331324223,Componentes > Placas Gráficas > PCI-E > NVidia,,Gigabyte GeForce GTX 1080 Xtreme PP 8GB (GAN1080X8D-PP-G),https://www.pcdiga.com/2/21681/Gigabyte-GeForce-GTX-1080-Xtreme-PP-8GB-GAN1080X8D-PP-G,810,2016-09-16,
1888,4719331322199,Componentes > Placas Gráficas > PCI-E > NVidia,,Gigabyte GeForce GTX 1070 G1 Gaming 8GB (GVN1070G18-00-G),https://www.pcdiga.com/2/21680/Gigabyte-GeForce-GTX-1070-G1-Gaming-8GB-GVN1070G18-00-G,529.9,2016-09-16,
2981,4719072406493,Componentes > Placas Gráficas > Acessórios,,MSI 2WAY SLI BRIDGE L,https://www.pcdiga.com/2/21702/MSI-2WAY-SLI-BRIDGE-L,33.2,2016-09-16,
3167,4719072318864,Periféricos > Ratos/Teclados > Tapetes,,Tapete MSI Xield 5,https://www.pcdiga.com/2/21704/Tapete-MSI-Xield-5,33.2,2016-09-16,
3165,4719072398699,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato MSI Interceptor DS B1 Gaming Preto/Vermelho,https://www.pcdiga.com/2/21631/Rato-MSI-Interceptor-DS-B1-Gaming-Preto-Vermelho,19.7,2016-09-16,
2980,4719072467432,Componentes > Placas Gráficas > PCI-E > NVidia,,MSI GeForce GTX 1070 Armor 8G OC (V330-003R),https://www.pcdiga.com/2/21683/MSI-GeForce-GTX-1070-Armor-8G-OC-V330-003R,489,2016-09-16,
3169,4719072406417,Periféricos > Ratos/Teclados > Tapetes,,Tapete MSI Thunderstorm,https://www.pcdiga.com/2/21706/Tapete-MSI-Thunderstorm,41.8,2016-09-16,
1415,649528777218,"Armazenamento > Discos Internos > SSD > 2.5""",,SSD Crucial MX300 750GB (CT750MX300SSD1),https://www.pcdiga.com/2/21698/SSD-Crucial-MX300-750GB-CT750MX300SSD1,209.9,2016-09-16,
2795,728658049157,Periféricos > GamePads,,Comando Mad Catz Micro C.T.R.L.R Preto (MCB3227300C2),https://www.pcdiga.com/2/21699/Comando-Mad-Catz-Micro-C-T-R-L-R-Preto-MCB3227300C2,44.9,2016-09-16,
4298,813682021504,Periféricos > Ratos/Teclados > Teclados > Com Fio,,Teclado Steelseries Apex 300 US (64450),https://www.pcdiga.com/2/21700/Teclado-Steelseries-Apex-300-US-64450,79.9,2016-09-16,
4299,813682021535,Periféricos > Ratos/Teclados > Teclados > Com Fio,,Teclado Steelseries Apex 350 US (64470),https://www.pcdiga.com/2/21701/Teclado-Steelseries-Apex-350-US-64470,99.9,2016-09-16,
413,4712900441697,Componentes > Placas Gráficas > PCI-E > NVidia,,Asus ROG Strix GeForce GTX 1070 8GB OC (90YV09N0-M0NA00),https://www.pcdiga.com/2/21571/Asus-ROG-Strix-GeForce-GTX-1070-8GB-OC-90YV09N0-M0NA00,549.9,2016-09-16,
3164,4719072338107,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato MSI Interceptor DS200 Preto/Vermelho,https://www.pcdiga.com/2/17109/Rato-MSI-Interceptor-DS200-Preto-Vermelho,47.99,2016-09-16,
3658,8886419317210,Periféricos > Ratos/Teclados > Tapetes,,Razer Goliathus Extended Speed Overwatch(RZ02-01071600-R3M1),https://www.pcdiga.com/2/21697/Razer-Goliathus-Extended-Speed-OverwatchRZ02-01071600-R3M1,39.9,2016-09-16,
1890,4719331322212,Componentes > Placas Gráficas > PCI-E > NVidia,,Gigabyte GeForce GTX 1080 Xtreme 8GB (GVN1080X8D-00-G),https://www.pcdiga.com/2/21682/Gigabyte-GeForce-GTX-1080-Xtreme-8GB-GVN1080X8D-00-G,780,2016-09-16,
3163,4719072329662,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato MSI Interceptor DS100 Preto/Vermelho,https://www.pcdiga.com/2/15841/Rato-MSI-Interceptor-DS100-Preto-Vermelho,32,2016-09-16,
3166,4719072301163,Periféricos > Ratos/Teclados > Tapetes,,Tapete MSI Just Game!,https://www.pcdiga.com/2/21703/Tapete-MSI-Just-Game,12.3,2016-09-16,
3168,4719072339005,Periféricos > Ratos/Teclados > Tapetes,,Tapete MSI Sistorm,https://www.pcdiga.com/2/21705/Tapete-MSI-Sistorm,33.39,2016-09-16,
2410,740617258493,Componentes > Memórias > DDR4 > Mais de 2666Mhz,,HyperX Predator DDR4-3000MHz 2x4GB (HX430C15PB3K2/8),https://www.pcdiga.com/2/21464/HyperX-Predator-DDR4-3000MHz-2x4GB-HX430C15PB3K2-8,62.9,2016-09-16,
929,4718755065491,"Periféricos > Monitores > Ecrã mais 25""",,"Monitor BenQ LED 27"" GL2760HE (9H.LC8LA.YBE)",https://www.pcdiga.com/2/21686/Monitor-BenQ-LED-27-GL2760HE-9H-LC8LA-YBE,169.9,2016-09-16,
2433,740617259650,Componentes > Memórias > DDR4 > 2400Mhz,,Kingston DDR4-2400Mhz 16GB (KVR24N17D8/16),https://www.pcdiga.com/2/21696/Kingston-DDR4-2400Mhz-16GB-KVR24N17D8-16,77.9,2016-09-16,
2432,740617259643,Componentes > Memórias > DDR4 > 2400Mhz,,Kingston DDR4-2400Mhz 8GB (KVR24N17S8/8),https://www.pcdiga.com/2/21695/Kingston-DDR4-2400Mhz-8GB-KVR24N17S8-8,39.9,2016-09-16,
2431,740617248913,Componentes > Memórias > DDR4 > 2133Mhz,,Kingston DDR4-2133Mhz 2x4GB (KVR21N15S8K2/8),https://www.pcdiga.com/2/21694/Kingston-DDR4-2133Mhz-2x4GB-KVR21N15S8K2-8,44.9,2016-09-16,
2430,740617256413,Componentes > Memórias > DDR4 > 2133Mhz,,Kingston DDR4-2133Mhz 8GB (KVR21N15S8/8),https://www.pcdiga.com/2/21693/Kingston-DDR4-2133Mhz-8GB-KVR21N15S8-8,40.9,2016-09-16,
2429,740617259636,Componentes > Memórias > DDR4 > 2400Mhz,,Kingston DDR4-2400Mhz 4GB (KVR24N17S8/4),https://www.pcdiga.com/2/21692/Kingston-DDR4-2400Mhz-4GB-KVR24N17S8-4,22.9,2016-09-16,
2428,740617248579,Componentes > Memórias > DDR4 > SO-Dimm,,Kingston SO-DIMM DDR4-2133Mhz 8GB (KVR21S15D8/8),https://www.pcdiga.com/2/21691/Kingston-SO-DIMM-DDR4-2133Mhz-8GB-KVR21S15D8-8,43.9,2016-09-16,
2427,740617256444,Componentes > Memórias > DDR4 > SO-Dimm,,Kingston SO-DIMM DDR4-2133Mhz 8GB (KVR21S15S8/8),https://www.pcdiga.com/2/21690/Kingston-SO-DIMM-DDR4-2133Mhz-8GB-KVR21S15S8-8,40.9,2016-09-16,
2426,740617252323,Componentes > Memórias > DDR4 > SO-Dimm,,HyperX SO-DIMM Impact DDR4-2400Mhz 16GB (HX424S14IB/16),https://www.pcdiga.com/2/21689/HyperX-SO-DIMM-Impact-DDR4-2400Mhz-16GB-HX424S14IB-16,86.9,2016-09-16,
2425,740617256536,Componentes > Memórias > DDR4 > 2133Mhz,,Kingston HyperX Fury DDR4-2133MHz 2x8GB (HX421C14FB2K2/16),https://www.pcdiga.com/2/21688/Kingston-HyperX-Fury-DDR4-2133MHz-2x8GB-HX421C14FB2K2-16,86.9,2016-09-16,
2424,740617251067,Componentes > Memórias > DDR4 > 2666Mhz,,Kingston HyperX Savage DDR4-2666MHz 2x8GB (HX426C13SB2K2/16),https://www.pcdiga.com/2/21687/Kingston-HyperX-Savage-DDR4-2666MHz-2x8GB-HX426C13SB2K2-16,105.9,2016-09-16,
2052,848354019664,Componentes > Memórias > DDR4 > 2400Mhz,,Gskill AEGIS DDR4-2400MHz 16GB (F4-2400C15S-16GIS),https://www.pcdiga.com/2/21668/Gskill-AEGIS-DDR4-2400MHz-16GB-F4-2400C15S-16GIS,70.9,2016-09-16,
2930,4719072459758,Computadores > Desktops > Gama MSI,,Computador MSI Aegis 001EU Core i5/GTX 970 (9S6-B90111-001),https://www.pcdiga.com/2/21650/Computador-MSI-Aegis-001EU-Core-i5-GTX-970-9S6-B90111-001,1299,2016-09-16,
2931,4719072460365,Computadores > Desktops > Gama MSI,,Computador MSI Aegis 003EU Core i7/GTX 960 (9S6-B90111-003),https://www.pcdiga.com/2/21651/Computador-MSI-Aegis-003EU-Core-i7-GTX-960-9S6-B90111-003,1299,2016-09-16,
2871,885370902334,Periféricos > GamePads,,Comando Microsoft Xbox One Elite Wireless Preto (HM3-00005),https://www.pcdiga.com/2/21655/Comando-Microsoft-Xbox-One-Elite-Wireless-Preto-HM3-00005,159.9,2016-09-16,
2042,848354019510,Componentes > Memórias > DDR4 > 2133Mhz,,Gskill AEGIS DDR4-2133MHz 4GB (F4-2133C15S-4GIS),https://www.pcdiga.com/2/21658/Gskill-AEGIS-DDR4-2133MHz-4GB-F4-2133C15S-4GIS,21.89,2016-09-16,
2043,848354019527,Componentes > Memórias > DDR4 > 2133Mhz,,Gskill AEGIS DDR4-2133MHz 2x4GB (F4-2133C15D-8GIS),https://www.pcdiga.com/2/21659/Gskill-AEGIS-DDR4-2133MHz-2x4GB-F4-2133C15D-8GIS,42.9,2016-09-16,
2046,848354019572,Componentes > Memórias > DDR4 > 2133Mhz,,Gskill AEGIS DDR4-2133MHz 16GB (F4-2133C15S-16GIS),https://www.pcdiga.com/2/21662/Gskill-AEGIS-DDR4-2133MHz-16GB-F4-2133C15S-16GIS,69.9,2016-09-16,
2047,848354019589,Componentes > Memórias > DDR4 > 2133Mhz,,Gskill AEGIS DDR4-2133MHz 2x16GB (F4-2133C15D-32GIS),https://www.pcdiga.com/2/21663/Gskill-AEGIS-DDR4-2133MHz-2x16GB-F4-2133C15D-32GIS,139.9,2016-09-16,
2048,848354019602,Componentes > Memórias > DDR4 > 2400Mhz,,Gskill AEGIS DDR4-2400MHz 4GB (F4-2400C15S-4GIS),https://www.pcdiga.com/2/21664/Gskill-AEGIS-DDR4-2400MHz-4GB-F4-2400C15S-4GIS,19.9,2016-09-16,
2054,848354020172,Componentes > Memórias > DDR4 > Mais de 2666Mhz,,Gskill AEGIS DDR4-2800MHz 8GB (F4-2800C17S-8GIS),https://www.pcdiga.com/2/21670/Gskill-AEGIS-DDR4-2800MHz-8GB-F4-2800C17S-8GIS,39.9,2016-09-16,
2044,848354019541,Componentes > Memórias > DDR4 > 2133Mhz,,Gskill AEGIS DDR4-2133MHz 8GB (F4-2133C15S-8GIS),https://www.pcdiga.com/2/21660/Gskill-AEGIS-DDR4-2133MHz-8GB-F4-2133C15S-8GIS,37.9,2016-09-16,
