"code","ean","name","brand","model","category"
10032128,"3165140599207","PUNTA PIASTRELLE 5x70mm BOSCH CERAMICA","BOSCH",,"Tools"
10032127,"3165140599191","PUNTA PIASTRELLE 4x70mm BOSCH CERAMICA","BOSCH",,"Tools"
10029621,"3165140621779","TRAPANO AVVITATORE 10,8V BOSCH BATTERIA LITIO 1,3Ah PESO: 0,9 kg","BOSCH",,"Tools"
10029698,"3165140594370","LEVIGATRICE ROTORBITALE 270W BOSCH 125mm  Ã˜2mm 14000-24000 GIRI/MIN","BOSCH",,"Tools"
10029697,"3165140606493","SEGA A GATTUCCIO 900W BOSCH 0-2700 GIRI/MIN PESO: 3,7kg","BOSCH",,"Tools"
10029696,"3165140632799","TRAPANO AVVITATORE 14,4V BOSCH 2 BATTERIE LITIO 1,3Ah PESO: 1,1 kg","BOSCH",,"Tools"
10025872,"3165140526913","SEGHETTO ALTERNATIVO 530W BOSCH 500-3100 GIRI/MIN PESO: 2 kg","BOSCH",,"Tools"
10022337,"3165140438797","LEVIGATRICE PALMARE 160W BOSCH 1,6mm 24000 GIRI/MIN","BOSCH",,"Tools"
10022334,"3165140512428","TRAPANO 750W BOSCH 0-3000 GIRI/MIN PESO: 1,8 kg","BOSCH",,"Tools"
10021207,"4047023479525","BATTERIA 70Ah BOSCH S3 007 DX 275x170x170,2mm PESO: 16,27kg","BOSCH",,"Tools"
10021206,"4047023479259","BATTERIA 53Ah BOSCH S3 004 DX 240x174,4x170mm PESO: 13,13kg","BOSCH",,"Tools"
10022333,"3165140512275","TRAPANO 500W BOSCH 0-3000 GIRI/MIN PESO: 1,6 kg","BOSCH",,"Tools"
10014190,"3165140389686","5 MOLE CORINDONE BOSCH PER TRAPANO","BOSCH",,"Tools"
10014189,"3165140022163","PUNTA SCALPELLO SGORBIA BOSCH 26x300mm SDS MAX","BOSCH",,"Tools"
10014188,"3165140565752","PUNTA SDS MAX BOSCH 32x400x520mm","BOSCH",,"Tools"
10014187,"3165140565622","PUNTA SDS MAX BOSCH 25x400x520mm","BOSCH",,"Tools"
10014186,"3165140565554","PUNTA SDS MAX BOSCH 22x400x520mm","BOSCH",,"Tools"
10014185,"3165140565509","PUNTA SDS MAX BOSCH 20x400x520mm","BOSCH",,"Tools"
10014184,"3165140564830","PUNTA SDS MAX BOSCH 18x400x540mm","BOSCH",,"Tools"
10014183,"3165140564762","PUNTA SDS MAX BOSCH 16x400x540mm","BOSCH",,"Tools"
10014181,"3165140099608","PUNTA 20mm BOSCH 3 PUNTE LUNGA 250mm PER LEGNO","BOSCH",,"Tools"
10014180,"3165140099592","PUNTA 18mm BOSCH 3 PUNTE LUNGA 250mm PER LEGNO","BOSCH",,"Tools"
10014179,"3165140099585","PUNTA 16mm BOSCH 3 PUNTE LUNGA 250mm PER LEGNO","BOSCH",,"Tools"
10023253,"4047023479464","BATTERIA 90Ah BOSCH S3 013 DX 346x170x185mm PESO: 20,90kg","BOSCH",,"Tools"
10003738,"8710364029112","69 ACCESSORI DREMEL BOSCH PER TAGLIARE","BOSCH",,"Tools"
10003737,"8710364029105","52 ACCESSORI DREMEL BOSCH MULTIUSO","BOSCH",,"Tools"
10003736,"8710364029099","20 ACCESSORI DREMEL BOSCH PER LUCIDARE","BOSCH",,"Tools"
10003732,"3165140385657","5 TAZZE BOSCH Ã˜ 33-53-67-73-83mm PER MURO","BOSCH",,"Tools"
10003731,"3165140415682","SET 9 TAZZE BOSCH 2 MANDRINO E CHIAVE PER LEGNO","BOSCH",,"Tools"
10003716,"3165140415767","8 LAME MISTE BOSCH FISSAGGIO BOSCH","BOSCH",,"Tools"
10003715,"3165140415774","8 LAME MISTE BOSCH FISSAGGIO B&D","BOSCH",,"Tools"
10003714,"3165140379526","SET 70 PEZZI BOSCH FORATURA/AVVITATURA","BOSCH",,"Tools"
10003709,"3165140044875","PUNTA 10mm BOSCH LUNGA 120mm MULTICONSTRUCTION","BOSCH",,"Tools"
10003708,"3165140044851","PUNTA 8mm BOSCH LUNGA 120mm MULTICONSTRUCTION","BOSCH",,"Tools"
10003707,"3165140044820","PUNTA 6mm BOSCH LUNGA 100mm MULTICONSTRUCTION","BOSCH",,"Tools"
10003706,"3165140044806","PUNTA 5mm BOSCH LUNGA 85mm MULTICONSTRUCTION","BOSCH",,"Tools"
10003705,"3165140044790","PUNTA 4mm BOSCH LUNGA 75mm MULTICONSTRUCTION","BOSCH",,"Tools"
10003644,"3165140353076","PUNTA PIATTA 22mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003697,"3165140015844","PUNTA SCALPELLO SGORBIA BOSCH SDS PLUS 250x28mm","BOSCH",,"Tools"
10003691,"3165140045223","PUNTA 22mm BOSCH 610x550mm SDS PLUS","BOSCH",,"Tools"
10003685,"3165140045162","PUNTA 10mm BOSCH 610x550mm SDS PLUS","BOSCH",,"Tools"
10003679,"3165140045179","PUNTA 14mm BOSCH 450x400mm SDS PLUS","BOSCH",,"Tools"
10003673,"3165140027946","PUNTA 14mm BOSCH 260x200mm SDS PLUS","BOSCH",,"Tools"
10003661,"3165140027755","PUNTA 6mm BOSCH 160x100mm SDS PLUS","BOSCH",,"Tools"
10003656,"3165140027724","PUNTA 5mm BOSCH 110x50mm SDS PLUS","BOSCH",,"Tools"
10003650,"3165140353137","PUNTA PIATTA 30mm BOSCH LUNGA 160mm PER LEGNO","BOSCH",,"Tools"
10003593,"3165140059749","PUNTA 10mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003592,"3165140045681","PUNTA 9mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003591,"3165140004299","PUNTA 8mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003590,"3165140045667","PUNTA 7mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003589,"3165140004282","PUNTA 6mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003588,"3165140004275","PUNTA 5mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003587,"3165140004268","PUNTA 4mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003586,"3165140045599","PUNTA 3mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003574,"3165140520997","PUNTA 10mm  BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003573,"3165140520959","PUNTA 8mm  BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003572,"3165140520904","PUNTA 6mm  BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003571,"3165140520881","PUNTA 5,5mm  BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003570,"3165140520867","PUNTA 5mm  BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003569,"3165140520843","PUNTA 4,5mm BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003568,"3165140520812","PUNTA 4mm  BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003638,"3165140183352","PUNTA 12mm BOSCH SPIRALE UNICA LUNGA 235mm PER LEGNO","BOSCH",,"Tools"
10003630,"3165140099530","PUNTA 6mm BOSCH 3 PUNTE LUNGA 250mm PER LEGNO","BOSCH",,"Tools"
10003625,"3165140059114","PUNTA 8mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003619,"3165140187152","PUNTA 20mm BOSCH LUNGA 600mm PER MURO","BOSCH",,"Tools"
10003613,"3165140046060","PUNTA 14mm BOSCH LUNGA 400mm PER MURO","BOSCH",,"Tools"
10003607,"3165140186810","PUNTA 14mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003567,"3165140520805","PUNTA 3,5mm BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003550,"3165140521680","PUNTA HSS RETTIFICATO 8,5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003544,"3165140521604","PUNTA HSS RETTIFICATO 5,5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003538,"3165140521499","2 PUNTE HSS RETTIFICATO 3,5mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10014404,"3165140449557","SMERIGLIATRICE 720W BOSCH 115mm 11000 GIRI/MIN PESO: 1,9 kg","BOSCH",,"Tools"
10003566,"3165140520775","PUNTA 3mm  BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003565,"3165140520768","PUNTA 2,5mm  BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003564,"3165140520751","PUNTA 2mm BOSCH COBALTO 5% PER METALLO","BOSCH",,"Tools"
10003555,"3165140521772","PUNTA HSS RETTIFICATO 13mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003554,"3165140521758","PUNTA HSS RETTIFICATO 12mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003553,"3165140521734","PUNTA HSS RETTIFICATO 11mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003552,"3165140521710","PUNTA HSS RETTIFICATO 10mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003551,"3165140521697","PUNTA HSS RETTIFICATO 9mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003549,"3165140521673","PUNTA HSS RETTIFICATO 8mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003548,"3165140521659","PUNTA HSS RETTIFICATO 7,5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003547,"3165140521642","PUNTA HSS RETTIFICATO 7mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003546,"3165140521628","PUNTA HSS RETTIFICATO 6,5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003545,"3165140521611","PUNTA HSS RETTIFICATO 6mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003543,"3165140521598","PUNTA HSS RETTIFICATO 5,2mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003542,"3165140521574","PUNTA HSS RETTIFICATO 5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003541,"3165140521550","PUNTA HSS RETTIFICATO 4,5mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003540,"3165140521536","PUNTA HSS RETTIFICATO 4,2mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003539,"3165140521512","2 PUNTE HSS RETTIFICATO 4mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003537,"3165140521475","2 PUNTE HSS RETTIFICATO 3,2mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003536,"3165140521468","2 PUNTE HSS RETTIFICATO 3mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003535,"3165140521444","2 PUNTE HSS RETTIFICATO 2,5mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003534,"3165140521437","2 PUNTE HSS RETTIFICATO 2mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003533,"3165140085656","PUNTE HSS RULLATE 18mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003532,"3165140085649","PUNTE HSS RULLATE 17mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003531,"3165140085625","PUNTE HSS RULLATE 16mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003530,"3165140085601","PUNTE HSS RULLATE 15mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003529,"3165140085588","PUNTE HSS RULLATE 14mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003528,"3165140065764","PUNTE HSS RULLATE 13mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003527,"3165140065757","PUNTE HSS RULLATE 12mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003526,"3165140065740","PUNTE HSS RULLATE 11mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003525,"3165140065733","PUNTE HSS RULLATE 10mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003524,"3165140065726","PUNTE HSS RULLATE 9mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003523,"3165140065719","PUNTE HSS RULLATE 8,5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003522,"3165140065702","PUNTE HSS RULLATE 8mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003521,"3165140065696","PUNTE HSS RULLATE 7,5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003520,"3165140064972","PUNTE HSS RULLATE 7mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003519,"3165140064965","PUNTE HSS RULLATE 6,5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003518,"3165140064958","PUNTE HSS RULLATE 6mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003517,"3165140064941","PUNTE HSS RULLATE 5,5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003516,"3165140064934","PUNTE HSS RULLATE 5mm BOSCH Ã˜20mm PER METALLO","BOSCH",,"Tools"
10003515,"3165140064910","PUNTE HSS RULLATE 4,5mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003514,"3165140064903","PUNTE HSS RULLATE 4,2mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003513,"3165140064897","2 PUNTE HSS RULLATE 4mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003512,"3165140064880","2 PUNTE HSS RULLATE 3,5mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003511,"3165140064873","2 PUNTE HSS RULLATE 3,2mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003510,"3165140064866","2 PUNTE HSS RULLATE 3mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003509,"3165140064842","2 PUNTE HSS RULLATE 2,5mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003508,"3165140064835","2 PUNTE HSS RULLATE 2mm BOSCH Ã˜16mm PER METALLO","BOSCH",,"Tools"
10003493,"3165140451628","FRESATRICE 1200 W BOSCH PROFONDITA' LAVORO: 55mm 11000-28000 GIRI/MIN","BOSCH",,"Tools"
10003485,"3165140337489","LEVIGATRICE ORBITALE 200W BOSCH 92x182mm 24000 GIRI/MIN Ã˜ ORBITE: 2mm","BOSCH",,"Tools"
10003473,"3165140470384","TRAPANO AVVITATORE 12V BOSCH 2 BATTERIE Ni-Cd 1,2 Ah PESO: 1,4 kg","BOSCH",,"Tools"
10003467,"3165140288491","PISTOLA TERMICA 2000W BOSCH  A 3 STADI","BOSCH",,"Tools"
10003700,"3165140385329","5 PUNTE BOSCH SDS PLUS","BOSCH",,"Tools"
10003696,"3165140047296","PUNTA SCALPELLO PIATTO BOSCH 280x18mm SDS MAX","BOSCH",,"Tools"
10003695,"3165140308908","PUNTA A SCALPELLO PIATTO BOSCH SDS PLUS 250x12mm","BOSCH",,"Tools"
10003693,"3165140533621","PUNTA SCALPELLO BOSCH 400x18mm AUTOAFFILATA SDS MAX","BOSCH",,"Tools"
10003692,"3165140370936","PUNTA SCALPELLO BOSCH SDS PLUS 250x12mm","BOSCH",,"Tools"
10003690,"3165140046350","PUNTA 20mm BOSCH 610x550mm SDS PLUS","BOSCH",,"Tools"
10003689,"3165140045193","PUNTA 18mm BOSCH 610x550mm SDS PLUS","BOSCH",,"Tools"
10003688,"3165140028059","PUNTA 16mm BOSCH 610x550mm SDS PLUS","BOSCH",,"Tools"
10003687,"3165140028042","PUNTA 14mm BOSCH 610x550mm SDS PLUS","BOSCH",,"Tools"
10003686,"3165140028035","PUNTA 12mm BOSCH 610x550mm SDS PLUS","BOSCH",,"Tools"
10003684,"3165140028158","PUNTA 25mm BOSCH 450x400mm SDS PLUS","BOSCH",,"Tools"
10003683,"3165140028097","PUNTA 22mm BOSCH 450x400mm SDS PLUS","BOSCH",,"Tools"
10003682,"3165140028325","PUNTA 20mm BOSCH 450x400mm SDS PLUS","BOSCH",,"Tools"
10003681,"3165140028295","PUNTA 18mm BOSCH 450x400mm SDS PLUS","BOSCH",,"Tools"
10003680,"3165140028288","PUNTA 16mm BOSCH 450x400mm SDS PLUS","BOSCH",,"Tools"
10003678,"3165140028387","PUNTA 12mm BOSCH 450x400mm SDS PLUS","BOSCH",,"Tools"
10003677,"3165140028363","PUNTA 10mm BOSCH 450x400mm SDS PLUS","BOSCH",,"Tools"
10003676,"3165140028318","PUNTA 20mm BOSCH 310x250mm SDS PLUS","BOSCH",,"Tools"
10003675,"3165140046336","PUNTA 18mm BOSCH 310x250mm SDS PLUS","BOSCH",,"Tools"
10003674,"3165140047623","PUNTA 16mm BOSCH 310 x250mm SDS PLUS","BOSCH",,"Tools"
10003672,"3165140027908","PUNTA 12mm BOSCH 260x200mm SDS PLUS","BOSCH",,"Tools"
10003671,"3165140027861","PUNTA 10mm BOSCH 260x200mm SDS PLUS","BOSCH",,"Tools"
10003670,"3165140047616","PUNTA 16mm BOSCH 210x150mm SDS PLUS","BOSCH",,"Tools"
10003669,"3165140028394","PUNTA 14mm BOSCH 210x150mm SDS PLUS","BOSCH",,"Tools"
10003668,"3165140028370","PUNTA 12mm BOSCH 210x150mm SDS PLUS","BOSCH",,"Tools"
10003667,"3165140028349","PUNTA 10mm BOSCH 210x150mm SDS PLUS","BOSCH",,"Tools"
10003666,"3165140027823","PUNTA 8mm BOSCH 210x150mm SDS PLUS","BOSCH",,"Tools"
10003665,"3165140027939","PUNTA 14mm BOSCH 160x100mm SDS PLUS","BOSCH",,"Tools"
10003664,"3165140027892","PUNTA 12mm BOSCH 160x100mm SDS PLUS","BOSCH",,"Tools"
10003663,"3165140027854","PUNTA 10mm BOSCH 160x100mm SDS PLUS","BOSCH",,"Tools"
10003662,"3165140027816","PUNTA 8mm BOSCH 160x100mm SDS PLUS","BOSCH",,"Tools"
10003660,"3165140027977","PUNTA 5mm BOSCH 160x100mm SDS PLUS","BOSCH",,"Tools"
10003659,"3165140027847","PUNTA 10mm BOSCH 110x50mm SDS PLUS","BOSCH",,"Tools"
10003658,"3165140027809","PUNTA 8mm BOSCH 110x50mm SDS PLUS","BOSCH",,"Tools"
10003657,"3165140027748","PUNTA 6mm BOSCH 110x50mm SDS PLUS","BOSCH",,"Tools"
10003654,"3165140430296","7 PUNTE BOSCH Ã˜ DA 3 A 10mm PER LEGNO","BOSCH",,"Tools"
10003653,"3165140059398","PUNTA FRESATRICE BOSCH REGOLABILE PER LEGNO","BOSCH",,"Tools"
10003652,"3165140346467","PROLUNGA BOSCH PER PUNTA PIATTA 305mm PER LEGNO","BOSCH",,"Tools"
10003651,"3165140353144","PUNTA PIATTA 35mm BOSCH LUNGA 160mm PER LEGNO","BOSCH",,"Tools"
10003649,"3165140353120","PUNTA PIATTA 30mm BOSCH LUNGA 160mm PER LEGNO","BOSCH",,"Tools"
10003648,"3165140353113","PUNTA PIATTA 28mm BOSCH LUNGA 160mm PER LEGNO","BOSCH",,"Tools"
10003647,"3165140353106","PUNTA PIATTA 26mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003646,"3165140353090","PUNTA PIATTA 25mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003645,"3165140353083","PUNTA PIATTA 24mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003643,"3165140353069","PUNTA PIATTA 20mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003642,"3165140353045","PUNTA PIATTA 18mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003641,"3165140353021","PUNTA PIATTA 16mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003640,"3165140353014","PUNTA PIATTA 14mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003639,"3165140352994","PUNTA PIATTA 12mm BOSCH LUNGA 152mm PER LEGNO","BOSCH",,"Tools"
10003637,"3165140183338","PUNTA 10mm BOSCH SPIRALE UNICA LUNGA 235mm PER LEGNO","BOSCH",,"Tools"
10003636,"3165140183321","PUNTA 8mm BOSCH SPIRALE UNICA LUNGA 235mm PER LEGNO","BOSCH",,"Tools"
10003635,"3165140183314","PUNTA 6mm BOSCH SPIRALE UNICA LUNGA 235mm PER LEGNO","BOSCH",,"Tools"
10003634,"3165140099578","PUNTA 14mm BOSCH 3 PUNTE LUNGA 250mm PER LEGNO","BOSCH",,"Tools"
10003633,"3165140099561","PUNTA 12mm BOSCH 3 PUNTE LUNGA 250mm PER LEGNO","BOSCH",,"Tools"
10003632,"3165140099554","PUNTA 10mm BOSCH 3 PUNTE LUNGA 250mm PER LEGNO","BOSCH",,"Tools"
10003631,"3165140099547","PUNTA 8mm BOSCH 3 PUNTE LUNGA 250mm PER LEGNO","BOSCH",,"Tools"
10003629,"3165140059176","PUNTA 14mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003628,"3165140059152","PUNTA 12mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003627,"3165140059138","PUNTA 10mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003626,"3165140059121","PUNTA 9mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003624,"3165140059107","PUNTA 7mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003623,"3165140059091","PUNTA 6mm  BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003622,"3165140059084","PUNTA 5mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003621,"3165140059077","PUNTA 4mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003620,"3165140059060","PUNTA 3mm BOSCH A 3 PUNTE PER LEGNO","BOSCH",,"Tools"
10003618,"3165140187145","PUNTA 18mm BOSCH LUNGA 600mm PER MURO","BOSCH",,"Tools"
10003617,"3165140187138","PUNTA 16mm BOSCH LUNGA 600mm PER MURO","BOSCH",,"Tools"
10003616,"3165140187121","PUNTA 14mm BOSCH LUNGA 600mm PER MURO","BOSCH",,"Tools"
10003615,"3165140187114","PUNTA 12mm BOSCH LUNGA 600mm PER MURO","BOSCH",,"Tools"
10003614,"3165140187107","PUNTA 10mm BOSCH LUNGA 600mm PER MURO","BOSCH",,"Tools"
10003612,"3165140004329","PUNTA 12mm BOSCH LUNGA 400mm PER MURO","BOSCH",,"Tools"
10003611,"3165140004312","PUNTA 10mm BOSCH LUNGA 400mm PER MURO","BOSCH",,"Tools"
10003610,"3165140046053","PUNTA 8mm BOSCH LUNGA 400mm PER MURO","BOSCH",,"Tools"
10003609,"3165140186841","PUNTA 18mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003608,"3165140186834","PUNTA 16mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003606,"3165140186797","PUNTA 12mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003605,"3165140186773","PUNTA 10mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003604,"3165140186766","PUNTA 9mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003603,"3165140186759","PUNTA 8mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003602,"3165140186742","PUNTA 7mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003601,"3165140186728","PUNTA 6mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003600,"3165140186704","PUNTA 5mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003599,"3165140186681","PUNTA 4mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003598,"3165140186674","PUNTA 3mm BOSCH PROFESSIONALE PER MURO","BOSCH",,"Tools"
10003597,"3165140045759","PUNTA 18mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003596,"3165140045742","PUNTA 16mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003595,"3165140046046","PUNTA 14mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10003594,"3165140045704","PUNTA 12mm BOSCH STANDARD PER MURO","BOSCH",,"Tools"
10019719,"3165140652759","SVITAVVITA 3,6V BOSCH IXO IV BATTERIA LITIO TEMPO DI RICARICA: 5h","BOSCH",,"Tools"
10019721,"3165140668330","TRAPANO BATTENTE 14,4V BOSCH BATTERIA LITIO 1,5Ah PESO 1,7 kg","BOSCH",,"Tools"
10019720,"3165140668279","TRAPANO BATTENTE 18V BOSCH BATTERIA LITIO 1,5 Ah PESO: 1,8 kg","BOSCH",,"Tools"
10019245,"3165140328012","PUNTA A SCALPELLO PIATTO BOSCH SDS PLUS 250x40mm","BOSCH",,"Tools"
10039142,"3165140523400","PIASTRA LEVIGATURA A DELTA 93mm BOSCH","BOSCH",,"Tools"
10039113,"3165140523394","RASCHIETTO FLESSIBILE HCS BOSCH A CENTRO DEPRESSO","BOSCH",,"Tools"
10039109,"3165140523271","LAMA SEGMENTATA 85mm BOSCH ACZ 85EB BIMATERIALE LEGNO E METALLO A CENTRO DEPRESSO","BOSCH",,"Tools"
10039106,"3165140660662","UTENSILE MULTIFUNZIONE 190W BOSCH REGOLAZIONE ELETTRONICA 5000-21000 GIRI/MIN","BOSCH",,"Tools"
10020255,"3165140523363","LAMA SEGMENTATA 85mm BOSCH RIFF ACZ 85RT A CENTRO DEPRESSO PER MALTE PIASTRELLE RESINE METALLO","BOSCH",,"Tools"
10020253,"3165140523318","LAMA 32x40mm BOSCH HCS PER LEGNO A CENTRO DEPRESSO TAGLI DAL PIENO","BOSCH",,"Tools"
10003469,"3165140564076","TRAPANO 500W BOSCH","BOSCH",,"Tools"
10038459,"3165140718523","TRAPANO 650W BOSCH PSB700 RE 3000 GIRI/MIN PESO 1,7 kg","BOSCH",,"Tools"
10034365,3165140571920,"TRAPANO 650W BOSCH 3000 GIRI/MIN PESO 1,9 kg","BOSCH",,"Tools"
10031838,"2000000049694","SET 90 PEZZI MISTI BOSCH PUNTE LEGNO ACCIAIO MURO CON TAZZE BOLLA BIT+TORCIA","BOSCH",,"Tools"
10023500,"3165140463447","TRAPANO 550W BOSCH CON ASTUCCIO FORATURA","BOSCH",,"Tools"
10014084,"3165140470599","TRAPANO 650W BOSCH VALIGETTA 46 PZ ASSORTITI","BOSCH",,"Tools"
10036073,"4008177024535","CASTROL MAG 10W-40 1lt SEMISINTETICO DIESEL API CF, ACEA B4","CASTROL",,"Tools"
10036072,"4008177024504","CASTROL MAG 10W-40 1lt SEMISINTETICO BENZINA API SM ACEA A3/B4","CASTROL",,"Tools"
10031664,"8300684420548","SCARPA HIRISING 47 DIADORA CLASSE S3 SRA ROCCIA LUNARE","DIADORA",,"Tools"
10031663,"8300684420531","SCARPA HIRISING 46 DIADORA CLASSE S3 SRA ROCCIA LUNARE","DIADORA",,"Tools"
10031662,"8300684420524","SCARPA HIRISING 45 DIADORA CLASSE S3 SRA ROCCIA LUNARE","DIADORA",,"Tools"
10031661,"8300684420517","SCARPA HIRISING 44 DIADORA CLASSE S3 SRA ROCCIA LUNARE","DIADORA",,"Tools"
10031660,"8300684420500","SCARPA HIRISING 43 DIADORA CLASSE S3 SRA ROCCIA LUNARE","DIADORA",,"Tools"
10031659,"8300684420494","SCARPA HIRISING 42 DIADORA CLASSE S3 SRA ROCCIA LUNARE","DIADORA",,"Tools"
10031658,"8300684420487","SCARPA HIRISING 41 DIADORA CLASSE S3 SRA ROCCIA LUNARE","DIADORA",,"Tools"
