,Brand,,,Model Number,Cost Price,Discontinued,NEW,All Best-seller,Ray-Ban Best-seller
,Dolce & Gabbana,,,DG2147 127571 61,61.55,NO,YES,NO,NO
,Paul Smith,,,PM8239SU 149880 50,63.2,NO,YES,NO,NO
,Paul Smith,,,PM4079S 50636R 56,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8239SU 14465A 50,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8259SU 100587 52,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8259SU 154513 52,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8239SU 14636Q 50,63.2,NO,YES,NO,NO
,Paul Smith,,,PM4079S 514580 56,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8247SU 14675A 51,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8238SU 142411 52,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8235SU 129613 54,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8246SU 11016I 51,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8246SU 14246G 51,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8248SU 151773 51,63.2,NO,YES,NO,NO
,Paul Smith,,,PM8230SU 14636U 50,63.2,NO,YES,NO,NO
,Versace,,,VE4320 108/13 54,63.8,NO,YES,NO,NO
,Versace,,,VE4294 51508G 56,63.8,NO,YES,NO,NO
,Versace,,,VE4294 GB1/87 56,63.8,NO,YES,NO,NO
,Versace,,,VE4294 514813 56,63.8,NO,YES,NO,NO
,Randolph Engineering,,,CR74469-PC 57,64.5,NO,YES,NO,NO
,Randolph Engineering,,,CR74470-PC 57,64.5,NO,YES,NO,NO
,Randolph Engineering,,,AF54670-PC 55,64.5,NO,YES,NO,NO
,Randolph Engineering,,,CR74468-PC 57,64.5,NO,YES,NO,NO
,Randolph Engineering,,,AF54667-PC 55,64.5,NO,YES,NO,NO
,Randolph Engineering,,,AF54669-PC 55,64.5,NO,YES,NO,NO
,Randolph Engineering,,,AF54668-PC 55,64.5,NO,YES,NO,NO
,MIU MIU,,,MU 51OV QE31O1 53,64.52,NO,YES,NO,NO
,Ray-Ban,,,RB3550 019/81 64,64.56,NO,YES,NO,NO
,Ray-Ban,,,RB4266 620088 49,64.56,NO,YES,NO,NO
,Ray-Ban,,,RB3550 029/9A 64,64.56,NO,YES,NO,NO
,Ray-Ban,,,RB4266 620113 49,64.56,NO,YES,NO,NO
,Ray-Ban,,,RB8352 622011 57,64.56,NO,YES,NO,NO
,Ray-Ban,,,RB4068 601SM3 60,64.56,NO,YES,NO,NO
,Ray-Ban,,,RB3528 006/82 61,64.56,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0599/S GPS 57,64.58,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0606/PS 5VB 65,64.58,NO,YES,NO,NO
,Paul Smith,,,PM8243U 1517 51,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8231U 1392 51,64.89,NO,YES,NO,NO
,Paul Smith,,,PM4081 5063 46,64.89,NO,YES,NO,NO
,Paul Smith,,,PM4081 5219 46,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8231U 1467 51,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8245U 1392 49,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8245U 1424 49,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8225U 1421 51,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8225U 1446 51,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8234U 1482 51,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8208 1089 49,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8208 1392 49,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8208 1292 49,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8219 1426 52,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8219 1392 52,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8219 1393 52,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8230U 1430 50,64.89,NO,YES,NO,NO
,Paul Smith,,,PM8230U 1425 50,64.89,NO,YES,NO,NO
,Ralph Lauren,,,RL7049Q 929487 60,64.92,NO,YES,NO,NO
,Ralph Lauren,,,RL7049Q 929571 60,64.92,NO,YES,NO,NO
,Paul Smith,,,PM8231U 1424 51,65,NO,YES,NO,NO
,Paul Smith,,,PM8231U 1425 51,65,NO,YES,NO,NO
,Burberry,,,BE4195 351987 52,65.18,NO,YES,NO,NO
,Burberry,,,BE4195 351873 52,65.18,NO,YES,NO,NO
,Burberry,,,BE4195 300187 52,65.18,NO,YES,NO,NO
,Burberry,,,BE4187 35078G 54,65.18,NO,YES,NO,NO
,Burberry,,,BE4197 351873 58,65.18,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4231 29948G 54,65.18,NO,YES,NO,NO
,Dolce & Gabbana,,,DG6093 501/T3 56,65.18,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4217 29948G 54,65.18,NO,YES,NO,NO
,Oakley,,,OO9208 18 38,65.73,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0768/S QNX 57,66.25,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0675/S 35T 52,66.25,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0666/S TU4 56,66.25,NO,YES,NO,NO
,Michael Kors,,,MK6039 312911 56,66.36,NO,YES,NO,NO
,Michael Kors,,,MK6039 314513 56,66.36,NO,YES,NO,NO
,Dolce & Gabbana,,,DG3107 2542 52,67.59,NO,YES,NO,NO
,Dolce & Gabbana,,,DG3107 501 52,67.59,NO,YES,NO,NO
,Giorgio Armani,,,AR7111 5042 53,67.59,NO,YES,NO,NO
,Giorgio Armani,,,AR7111 5492 53,67.59,NO,YES,NO,NO
,Giorgio Armani,,,AR7110 5026 48,67.59,NO,YES,NO,NO
,Prada,,,PR 65RV 7AX1O1 53,67.59,NO,YES,NO,NO
,Prada,,,PR 01TV 1AB1O1 53,67.59,NO,YES,NO,NO
,Prada,,,PR 01TV TFM1O1 53,67.59,NO,YES,NO,NO
,Prada,,,PR 27SV 2AU1O1 51,67.59,NO,YES,NO,NO
,Prada,,,PR 06RV 1BO1O1 53,67.59,NO,YES,NO,NO
,Prada,,,PR 24RV TKR1O1 52,67.59,NO,YES,NO,NO
,Prada,,,PR 16SV UBS1O1 52,67.59,NO,YES,NO,NO
,Prada,,,PR 24RV 2AU1O1 52,67.59,NO,YES,NO,NO
,Italia Independent,,,0254 009 000,68,NO,YES,NO,NO
,Italia Independent,,,0254 156 000,68,NO,YES,NO,NO
,Italia Independent,,,0225 009 000,68,NO,YES,NO,NO
,Italia Independent,,,0225 120 SME,68,NO,YES,NO,NO
,Prada,,,PR 07PS 2AU6S1 56,68.01,NO,YES,NO,NO
,Prada,,,PR 01OS 1AB3M1 55,68.01,NO,YES,NO,NO
,Prada,,,PR 07PS 1AB0A7 56,68.01,NO,YES,NO,NO
,Ray-Ban,,,RB3447 112/58 50,68.16,NO,YES,NO,NO
,Ray-Ban,,,RB4231 894/T5 65,68.16,NO,YES,NO,NO
,Ray-Ban,,,RB2140 1162 50,68.16,NO,YES,NO,NO
,Ray-Ban,,,RB4235 601S58 57,68.16,NO,YES,NO,NO
,Ray-Ban,,,RB3534 004/58 62,68.16,NO,YES,NO,NO
,Ray-Ban,,,RB3534 004/58 59,68.16,NO,YES,NO,NO
,Burberry,,,BE4186 30016H 58,68.8,NO,YES,NO,NO
,Burberry,,,BE4153Q 300111 58,68.8,NO,YES,NO,NO
,Burberry,,,BE4153Q 300213 58,68.8,NO,YES,NO,NO
,Dolce & Gabbana,,,DG2144 02/F9 59,68.8,NO,YES,NO,NO
,Stella McCartney,,,SC0025S 003 52,69,NO,YES,NO,NO
,Stella McCartney,,,SC0025S 004 52,69,NO,YES,NO,NO
,Stella McCartney,,,SC0025S 001 52,69,NO,YES,NO,NO
,Stella McCartney,,,SC0025S 002 52,69,NO,YES,NO,NO
,Stella McCartney,,,SC0026S 001 51,69,NO,YES,NO,NO
,Stella McCartney,,,SC0026S 003 51,69,NO,YES,NO,NO
,Tom Ford,,,FT5311 052 53,69,NO,YES,NO,NO
,Tom Ford,,,FT5311 005 53,69,NO,YES,NO,NO
,Oakley,,,OO9223 13 55,69.06,NO,YES,NO,NO
,Prada Sport,,,PS 57QS TFZ1A0 58,69.32,NO,YES,NO,NO
,Prada Sport,,,PS 57QS UBY1C0 58,69.32,NO,YES,NO,NO
,Prada Sport,,,PS 58QS DG00A7 60,69.32,NO,YES,NO,NO
,Prada Sport,,,PS 57QS DG00A7 58,69.32,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0711 H1D 52,69.64,NO,YES,NO,NO
,Swarovski,,,SK0114 01P 56,70,NO,YES,NO,NO
,Swarovski,,,SK0115 01A 55,70,NO,YES,NO,NO
,Swarovski,,,SK0115 52F 55,70,NO,YES,NO,NO
,Versace,,,VE2160 13485A 63,70.51,NO,YES,NO,NO
,Versace,,,VE2160 125287 63,70.51,NO,YES,NO,NO
,Versace,,,VE2160 13494V 63,70.51,NO,YES,NO,NO
,Versace,,,VE2160 13588N 63,70.51,NO,YES,NO,NO
,Versace,,,VE2160 100987 63,70.51,NO,YES,NO,NO
,Versace,,,VE4264B GB1/1157,70.51,NO,YES,NO,NO
,MIU MIU,,,MU 03OV 1AB1O1 53,70.67,NO,YES,NO,NO
,MIU MIU,,,MU 04LV 2AU1O1 52,70.67,NO,YES,NO,NO
,MIU MIU,,,MU 04OV 1AB1O1 52,70.67,NO,YES,NO,NO
,MIU MIU,,,MU 04OV HAN1O1 52,70.67,NO,YES,NO,NO
,Dolce & Gabbana,,,DG3254 501 54,70.81,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0670/S HXE 54,70.83,NO,YES,NO,NO
,Tom Ford,,,FT5355 052 52,71,NO,YES,NO,NO
,Tom Ford,,,FT5380 056 53,71,NO,YES,NO,NO
,Tom Ford,,,FT5380 001 53,71,NO,YES,NO,NO
,Tom Ford,,,FT5355 001 54,71,NO,YES,NO,NO
,Ray-Ban,,,RB2447 901/58 49,71.77,NO,YES,NO,NO
,Ray-Ban,,,RB3507 137/9J 51,71.77,NO,YES,NO,NO
,Ray-Ban,,,RB2140 11653C 50,71.77,NO,YES,NO,NO
,Ray-Ban,,,RB4207 601S9A 55,71.77,NO,YES,NO,NO
,Prada,,,PR 16RS 1AB0A7 56,71.79,NO,YES,NO,NO
,Prada,,,PR 17OS 1AB0A7 54,71.79,NO,YES,NO,NO
,Prada,,,PR 29RS 1AB1A1 51,71.79,NO,YES,NO,NO
,Prada,,,PR 29RS UBI8C1 51,71.79,NO,YES,NO,NO
,Prada,,,PR 29RS 2AU3D0 51,71.79,NO,YES,NO,NO
,Michael Kors,,,MK6004 30011H 59,72.13,NO,YES,NO,NO
,Burberry,,,BE3079 100881 58,72.41,NO,YES,NO,NO
,Dolce & Gabbana,,,DG2147 127483 61,72.41,NO,YES,NO,NO
,Paul Smith,,,PM8247SU 146581 51,72.68,NO,YES,NO,NO
,Paul Smith,,,PM8235SU 14659A 54,72.68,NO,YES,NO,NO
,Paul Smith,,,PM8227SU 14459A 51,72.68,NO,YES,NO,NO
,Gucci,,,GG 1090/S 2QN 61,72.92,NO,YES,NO,NO
,Gucci,,,GG 1090/S DWJ 61,72.92,NO,YES,NO,NO
,Chloe,,,CE687/S 248 58,73,NO,YES,NO,NO
,Chloe,,,CE687/S 219 58,73,NO,YES,NO,NO
,Tom Ford,,,FT5293 001 54,73,NO,YES,NO,NO
,Tom Ford,,,FT5295V 020 56,73,NO,YES,NO,NO
,Tom Ford,,,FT5295V 098 54,73,NO,YES,NO,NO
,Tom Ford,,,FT5295 002 56,73,NO,YES,NO,NO
,Tom Ford,,,FT5303 002 53,73,NO,YES,NO,NO
,Tom Ford,,,FT5303 098 55,73,NO,YES,NO,NO
,Saint Laurent,,,SL 30 002 49,74,NO,YES,NO,NO
,Saint Laurent,,,CLASSIC 9 001 51,74,NO,YES,NO,NO
,Saint Laurent,,,CLASSIC 10 005 50,74,NO,YES,NO,NO
,Saint Laurent,,,CLASSIC 9 002 51,74,NO,YES,NO,NO
,Saint Laurent,,,SL 30 001 49,74,NO,YES,NO,NO
,Saint Laurent,,,SL 30 003 49,74,NO,YES,NO,NO
,Saint Laurent,,,CLASSIC 10 006 50,74,NO,YES,NO,NO
,Saint Laurent,,,CLASSIC 10 007 50,74,NO,YES,NO,NO
,Tom Ford,,,FT5196 052 51,74,NO,YES,NO,NO
,Tom Ford,,,FT5013 052 54,74,NO,YES,NO,NO
,Tom Ford,,,FT5013 0B5 54,74,NO,YES,NO,NO
,Prada,,,PR 09TV 2AU1O1 55,74.03,NO,YES,NO,NO
,Prada,,,PR 55TV 1AB1O1 54,74.03,NO,YES,NO,NO
,Prada,,,PR 14RV 1AB1O1 52,74.03,NO,YES,NO,NO
,Paul Smith,,,PM4074S 50636G 57,74.26,NO,YES,NO,NO
,Paul Smith,,,PM4074S 506311 57,74.26,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0701/S J6X 57,74.58,NO,YES,NO,NO
,CK by Calvin Klein,,,CK7367 038 49,75,NO,YES,NO,NO
,CK by Calvin Klein,,,CK7926 218 50,75,NO,YES,NO,NO
,Fendi,,,FF 0083/S E6I 55,75,NO,YES,NO,NO
,Fendi,,,FF 0083/S E7O 55,75,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0637/S HXE 60,75,NO,YES,NO,NO
,Tom Ford,,,FT5401 052 51,75,NO,YES,NO,NO
,Tom Ford,,,FT5299 001 52,75,NO,YES,NO,NO
,Tom Ford,,,FT5299 052 54,75,NO,YES,NO,NO
,Tom Ford,,,FT5209 047 53,75,NO,YES,NO,NO
,Ray-Ban,,,RB3532 198/9U 50,75.38,NO,YES,NO,NO
,Ray-Ban,,,RB4210 624430 50,75.38,NO,YES,NO,NO
,Ray-Ban,,,RB3025JM 001/57 58,75.38,NO,YES,NO,NO
,Ray-Ban,,,RB3025 003/59 58,75.38,NO,YES,NO,NO
,Ralph Lauren,,,RL7049Q 9294T3 60,75.73,NO,YES,NO,NO
,Italia Independent,,,0801 009 ACE,76,NO,YES,NO,NO
,Italia Independent,,,0920 BHM 030,76,NO,YES,NO,NO
,Italia Independent,,,0800 009 ACE,76,NO,YES,NO,NO
,Italia Independent,,,0920 BTG 044,76,NO,YES,NO,NO
,Italia Independent,,,0801 001 ACE,76,NO,YES,NO,NO
,Italia Independent,,,0800 001 ACE,76,NO,YES,NO,NO
,Italia Independent,,,0920 022 BTT,76,NO,YES,NO,NO
,Italia Independent,,,0921 009 BTT,76,NO,YES,NO,NO
,Burberry,,,BE4202Q 35385W 54,76.04,NO,YES,NO,NO
,Dolce & Gabbana,,,DG6089 502/73 53,76.04,NO,YES,NO,NO
,MIU MIU,,,MU 51PV 1AB1O1 50,76.8,NO,YES,NO,NO
,MIU MIU,,,MU 50PV 1AB1O1 54,76.8,NO,YES,NO,NO
,MIU MIU,,,MU 50PV USO1O1 54,76.8,NO,YES,NO,NO
,Roberto Cavalli,,,RC902S 74F 57,77,NO,YES,NO,NO
,Saint Laurent,,,SL 50 005 50,77,NO,YES,NO,NO
,Saint Laurent,,,SL 50 006 50,77,NO,YES,NO,NO
,Gucci,,,GG 3819/S R3V 55,77.08,NO,YES,NO,NO
,Gucci,,,GG 3820/S R4I 54,77.08,NO,YES,NO,NO
,Gucci,,,GG 2263/S CUE 52,77.08,NO,YES,NO,NO
,Gucci,,,GG 2263/S YK5 52,77.08,NO,YES,NO,NO
,Versace,,,VE4316B GB1/11 57,77.22,NO,YES,NO,NO
,Versace,,,VE4269 GB1/87 56,77.22,NO,YES,NO,NO
,Paul Smith,,,PM8235SU 1291T5 54,77.42,NO,YES,NO,NO
,Paul Smith,,,PM8227SU 14469N 51,77.42,NO,YES,NO,NO
,Chloe,,,CE675S 023 57,78,NO,YES,NO,NO
,Chloe,,,CE675S 248 57,78,NO,YES,NO,NO
,Tom Ford,,,FT5383 002 49,78,NO,YES,NO,NO
,Tom Ford,,,FT5383 020 51,78,NO,YES,NO,NO
,Tom Ford,,,FT5384 002 53,78,NO,YES,NO,NO
,Tom Ford,,,FT5294 052 48,78,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0783/S 263 51,78.75,NO,YES,NO,NO
,Tom Ford,,,FT5146 56B 54,79,NO,YES,NO,NO
,Tom Ford,,,FT5146 003 56,79,NO,YES,NO,NO
,Tom Ford,,,FT5163 092 53,79,NO,YES,NO,NO
,Tom Ford,,,FT5142 052 52,79,NO,YES,NO,NO
,Fendi,,,FF 0013/S 7TA 53,79.17,NO,YES,NO,NO
,Fendi,,,FF 0013/S 7TL 53,79.17,NO,YES,NO,NO
,Jimmy Choo,,,LUCIA/S EL8 56,79.17,NO,YES,NO,NO
,Giorgio Armani,,,AR8070 502613 58,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8057 506087 57,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8064 501711 56,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8064 511711 56,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8050 542113 55,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8060 5042R5 50,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8061 516913 56,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8061 520011 56,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR6011 300371 65,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8028 5001R5 55,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8034 523973 57,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8034 505980 57,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8070 501711 58,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8057 542387 57,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8050 542013 55,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8064 542911 56,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8060 540453 50,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8050 501711 55,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR8028 500253 55,79.34,NO,YES,NO,NO
,Giorgio Armani,,,AR6011 30018G 65,79.34,NO,YES,NO,NO
,Michael Kors,,,MK2013 306336 53,79.34,NO,YES,NO,NO
,Prada,,,PR 21SS 1AB0A7 56,79.34,NO,YES,NO,NO
,Prada,,,PR 27OS UAO4O0 54,79.34,NO,YES,NO,NO
,Prada,,,PR 27OS UBU4O0 54,79.34,NO,YES,NO,NO
,Prada,,,PR 27NS UBU4O0 55,79.34,NO,YES,NO,NO
,Prada,,,PR 02QS 1AB0A7 56,79.34,NO,YES,NO,NO
,MIU MIU,,,MU 50QS TWN1E0 52,79.49,NO,YES,NO,NO
,MIU MIU,,,MU 50QS TIF4W1 52,79.49,NO,YES,NO,NO
,MIU MIU,,,MU 11OS HAO4N0 56,79.49,NO,YES,NO,NO
,Burberry,,,BE3072 1003B2 57,79.66,NO,YES,NO,NO
,Burberry,,,BE3072 1017B3 57,79.66,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4244 512/73 57,79.66,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4244 26818G 57,79.66,NO,YES,NO,NO
,Persol,,,PO0649 1025S3 54,79.66,NO,YES,NO,NO
,Tom Ford,,,FT5407 001 54,80,NO,YES,NO,NO
,Paul Smith,,,PM4073J 5041 49,80.41,NO,YES,NO,NO
,Paul Smith,,,PM4073J 5236 49,80.41,NO,YES,NO,NO
,Dolce & Gabbana,,,DG3241 501 52,80.46,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0782/S AGL 60,81,NO,YES,NO,NO
,Saint Laurent,,,SL 26 001 52,81,NO,YES,NO,NO
,Saint Laurent,,,SL 26 002 52,81,NO,YES,NO,NO
,Saint Laurent,,,SL 26 003 52,81,NO,YES,NO,NO
,Tom Ford,,,FT5313 002 55,81,NO,YES,NO,NO
,Tom Ford,,,FT5373 001 53,81,NO,YES,NO,NO
,Tom Ford,,,FT5373 052 53,81,NO,YES,NO,NO
,Tom Ford,,,FT5379 005 51,81,NO,YES,NO,NO
,Tom Ford,,,FT5379 052 51,81,NO,YES,NO,NO
,Tom Ford,,,FT5312 002 54,81,NO,YES,NO,NO
,Tom Ford,,,FT5312 050 54,81,NO,YES,NO,NO
,Tom Ford,,,FT5292 005 53,81,NO,YES,NO,NO
,Tom Ford,,,FT5292 052 53,81,NO,YES,NO,NO
,Fendi,,,FF 0080/S E1N 50,81.25,NO,YES,NO,NO
,Fendi,,,FF 0082/S E1H 55,81.25,NO,YES,NO,NO
,Fendi,,,FF 0082/S E3E 55,81.25,NO,YES,NO,NO
,Gucci,,,GG 3748/S YPP 51,81.25,NO,YES,NO,NO
,Gucci,,,GG 3748/S YV1 51,81.25,NO,YES,NO,NO
,Prada Sport,,,PS 50QS DG01A1 64,81.76,NO,YES,YES,NO
,Chloe,,,CE704/S 218 54,82,NO,YES,NO,NO
,Chloe,,,CE704/S 001 54,82,NO,YES,NO,NO
,Paul Smith,,,PM8253S 146587 51,82.16,NO,YES,NO,NO
,Paul Smith,,,PM8253S 153413 51,82.16,NO,YES,NO,NO
,Paul Smith,,,PM4078S 50391W 58,82.16,NO,YES,NO,NO
,Paul Smith,,,PM4072S 503552 53,82.16,NO,YES,NO,NO
,Paul Smith,,,PM4076SJ 513587 53,82.16,NO,YES,NO,NO
,Paul Smith,,,PM4076SJ 524513 53,82.16,NO,YES,NO,NO
,Paul Smith,,,PM4076SJ 524580 53,82.16,NO,YES,NO,NO
,Paul Smith,,,PM4072S 5063R5 53,82.16,NO,YES,NO,NO
,Paul Smith,,,PM8237S 14616U 51,82.16,NO,YES,NO,NO
,Paul Smith,,,PM4076SJ 52446R 53,82.16,NO,YES,NO,NO
,Paul Smith,,,PM4072S 5035W4 53,82.16,NO,YES,NO,NO
,Gucci,,,GG 3674/S 4WH 53,82.92,NO,YES,NO,NO
,MIU MIU,,,MU 03PV USM1O1 52,82.95,NO,YES,NO,NO
,Cazal,,,7055 001 59,83,NO,YES,NO,NO
,Cazal,,,7055 002 59,83,NO,YES,NO,NO
,Cazal,,,7055 003 59,83,NO,YES,NO,NO
,Italia Independent,,,0919VR 009 075,83,NO,YES,NO,NO
,Prada,,,PR 32PS 1AB5W1 57,83.12,NO,YES,NO,NO
,Burberry,,,BE4203 350113 57,83.28,NO,YES,NO,NO
,Burberry,,,BE4203 300187 57,83.28,NO,YES,NO,NO
,Persol,,,PO3007S 900058 53,83.28,NO,YES,NO,NO
,Fendi,,,FF 0025/S 7OH 50,83.33,NO,YES,NO,NO
,Marc Jacobs,,,MJ 558/S D28 52,83.33,NO,YES,NO,NO
,Prada Sport,,,PS 55QS QFP5K2 59,83.55,NO,YES,YES,NO
,Prada Sport,,,PS 57QS TFZ9Q1 58,83.55,NO,YES,NO,NO
,Prada Sport,,,PS 58QS TFZ5W1 60,83.55,NO,YES,NO,NO
,Prada Sport,,,PS 58QS DG05Y1 60,83.55,NO,YES,NO,NO
,Versace,,,VE4283B GB1/11 57,83.94,NO,YES,NO,NO
,Alexander McQueen,,,AM0034 001 49,84,NO,YES,NO,NO
,Alexander McQueen,,,AM0034 002 49,84,NO,YES,NO,NO
,Alexander McQueen,,,AM0035 001 49,84,NO,YES,NO,NO
,Alexander McQueen,,,AM0035 002 49,84,NO,YES,NO,NO
,Roberto Cavalli,,,RC911S 55F 56,85,NO,YES,NO,NO
,Roberto Cavalli,,,RC911S 05B 56,85,NO,YES,NO,NO
,Roberto Cavalli,,,RC910S 16B 59,85,NO,YES,NO,NO
,Roberto Cavalli,,,RC910S 28C 59,85,NO,YES,NO,NO
,Gucci,,,GG 3745/S 2J3 50,85.42,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0777/S RBF 51,85.42,NO,YES,NO,NO
,Hugo Boss,,,BOSS 0777/S RAH 51,85.42,NO,YES,NO,NO
,Cazal,,,8021 002 62,86,NO,YES,NO,NO
,Cazal,,,8021 003 62,86,NO,YES,NO,NO
,Cazal,,,8021 001 62,86,NO,YES,NO,NO
,Stella McCartney,,,SC0031S 002 48,86,NO,YES,NO,NO
,Stella McCartney,,,SC0030S 003 57,86,NO,YES,NO,NO
,Stella McCartney,,,SC0006S 005 53,86,NO,YES,NO,NO
,Stella McCartney,,,SC0030S 001 57,86,NO,YES,NO,NO
,Stella McCartney,,,SC0030S 002 57,86,NO,YES,NO,NO
,Stella McCartney,,,SC0030S 004 57,86,NO,YES,NO,NO
,Stella McCartney,,,SC0031S 001 48,86,NO,YES,NO,NO
,Ray-Ban,,,RB2176 901S7O 51,86.19,NO,YES,NO,NO
,MIU MIU,,,MU 06OS 1AB1A1 53,86.41,NO,YES,NO,NO
,MIU MIU,,,MU 07OS KAY0A7 52,86.41,NO,YES,NO,NO
,MIU MIU,,,MU 07OS KAZ0A6 52,86.41,NO,YES,NO,NO
,MIU MIU,,,MU 13NS 7S00A0 49,86.41,NO,YES,NO,NO
,MIU MIU,,,MU 13NS HAO2E2 49,86.41,NO,YES,NO,NO
,MIU MIU,,,MU 06OS UBB2D2 53,86.41,NO,YES,NO,NO
,MIU MIU,,,MU 13NS UA54M2 49,86.41,NO,YES,NO,NO
,MIU MIU,,,MU 06OS UA54M2 53,86.41,NO,YES,NO,NO
,Burberry,,,BE4202Q 3533T8 54,86.9,NO,YES,NO,NO
,Dolce & Gabbana,,,DG6089 501/81 53,86.9,NO,YES,NO,NO
,Giorgio Armani,,,AR8045 504287 55,86.9,NO,YES,NO,NO
,Giorgio Armani,,,AR8056 542355 59,86.9,NO,YES,NO,NO
,Giorgio Armani,,,AR6024 3056R5 60,86.9,NO,YES,NO,NO
,Giorgio Armani,,,AR6024 300131 60,86.9,NO,YES,NO,NO
,Giorgio Armani,,,AR8045 508973 55,86.9,NO,YES,NO,NO
,Persol,,,PO3074S 95/P1 55,86.9,NO,YES,NO,NO
,Prada,,,PR 06SS 7S04K1 56,86.9,NO,YES,NO,NO
,Prada,,,PR 10RS 1AB0A7 57,86.9,NO,YES,NO,NO
,Prada,,,PR 22SS 2AU3M1 52,86.9,NO,YES,NO,NO
,Prada,,,PR 22RS 1AB3C2 58,86.9,NO,YES,NO,NO
,Prada,,,PR 01RS 1AB1A1 57,86.9,NO,YES,NO,NO
,Prada,,,PR 24RS 2AU3D0 56,86.9,NO,YES,NO,NO
,Prada,,,PR 24RS UED3H2 56,86.9,NO,YES,NO,NO
,Prada,,,PR 24RS UEE3E2 56,86.9,NO,YES,NO,NO
,Prada,,,PR 25RS UEE3E2 55,86.9,NO,YES,NO,NO
,Prada,,,PR 25RS UEC4K0 55,86.9,NO,YES,NO,NO
,Prada,,,PR 28RS 2AU3D0 52,86.9,NO,YES,NO,NO
,Prada,,,PR 28RS 1AB0A7 52,86.9,NO,YES,NO,NO
,Prada,,,PR 28RS UBU4O1 52,86.9,NO,YES,NO,NO
,Prada,,,PR 22RS 2AU8C1 58,86.9,NO,YES,NO,NO
,Prada,,,PR 11RS 1AB0A7 56,86.9,NO,YES,NO,NO
,Prada,,,PR 01RS 2AU3O1 57,86.9,NO,YES,NO,NO
,Prada,,,PR 24RS 1AB0A7 56,86.9,NO,YES,NO,NO
,Prada,,,PR 25RS 2AU4M1 55,86.9,NO,YES,NO,NO
,Tom Ford,,,FT5372 048 54,87,NO,YES,NO,NO
,Jimmy Choo,,,ODETTE/S 6UI HD 56,87.08,NO,YES,NO,NO
,Jimmy Choo,,,CHANTY/S 29A HD 58,87.08,NO,YES,NO,NO
,Jimmy Choo,,,ODETTE/S 6UJ DB 56,87.08,NO,YES,NO,NO
