"_type","ambientes","areas_sociales","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","mycity","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","Bodega(s) (1)
Salón de Fiestas 
Salón de usos múltiples","","2
		
				Baños","Departamento en Juriquilla Towers, localizado en la zona más exclusiva de Querétaro, rodeado de bellos jardines y los mejores centros comerciales, así como las mejores vías de comunicación de la ciudad. El departamento cuenta con acabados de lujo, de dos a tres habitaciones, sala, comedor, 2 a 3 baños, bodega 1 o 2 lugares de estacionamiento y las mejores amenidades: Recepción, centro de negocios, lobby tipo hotel, salón para eventos y club de niños. Alberca semi-olímpica cubierta, chapoteadero cubierto, snack bar, cabinas de vapor y sauna, Hidromasajes, gimnasio de 650 m2. Áreas verdes (11,000 m2), alberca recreativa, jacuzzi exterior, chapoteadero, 4 canchas de Paddle, circuito para caminar, lago artificial de 1,800 m2, estacionamiento para visitas. Será de los primeros departamentos en entregar y por el mismo precio de los que se encuentran en preventa.","Departamento
													
Precio Venta
																	
MN 3,268,000
93m² Superficie de terreno
93m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Departamento en Juriquilla Towers, localizado en la zona más exclusiva de Querétaro, rodeado de bellos jardines y los mejores centros comerciales, así como las mejores vías de comunicación de la ciudad. El departamento cuenta con acabados de lujo, de dos a tres habitaciones, sala, comedor, 2 a 3 baños, bodega 1 o 2 lugares de estacionamiento y las mejores amenidades: Recepción, centro de negocios, lobby tipo hotel, salón para eventos y club de niños. Alberca semi-olímpica cubierta, chapoteadero cubierto, snack bar, cabinas de vapor y sauna, Hidromasajes, gimnasio de 650 m2. Áreas verdes (11,000 m2), alberca recreativa, jacuzzi exterior, chapoteadero, 4 canchas de Paddle, circuito para caminar, lago artificial de 1,800 m2, estacionamiento para visitas. Será de los primeros departamentos en entregar y por el mismo precio de los que se encuentran en preventa.","/propiedades/excelente-departamento-en-santa-fe-juriquilla-51725182.html","totales","Asador 
Cancha de squash 
Estacionamiento de visitas","Elevador(es) (2)
Alberca 
Jacuzzi 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Cocina integral","2
			
					Recámaras","93 m²
			totales","_","queretaro","MN 3,268,000","Gimnasio 
Calentador de agua 
Área de Juegos Infantiles","Excelente Departamento en Santa Fe Juriquilla","santa teresa 148, Santa Fe, Querétaro","_"
"Inmuebles24Item","","","2
		
				Baños","3 recamaras, 2 baños completos, sala comedor, sala de tv, área de servicio, estacionamiento para 2 autos, alberca y jardín","Departamento
													
Precio Venta
																	
MN 2,200,000
142m² Superficie de terreno
142m² Superficie construída
3 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: de 5 a 10 años","3 recamaras, 2 baños completos, sala comedor, sala de tv, área de servicio, estacionamiento para 2 autos, alberca y jardín","/propiedades/departamento-en-venta-en-milenio-iii-52110962.html","totales","Estacionamiento de visitas (SI)","Alberca (SI)
Escuelas Cercanas (SI)
Frente a parque (SI)
Cocina integral (SI)","3
			
					Recámaras","142 m²
			totales","_","queretaro","MN 2,200,000","","Departamento en Venta en Milenio III","Senda Eterna, Milenio, Querétaro","_"
"Inmuebles24Item","Bodega(s) (1)
Salón de Fiestas","","2
		
				Baños","Excelente departamento en Cañada Juriquilla, perfectamente ubicado; de 1 a 3 habitaciones, 1 y ½ a 3 y ½ baños. Bodega, Cuarto de servicio, recibidor, desayunador y Family Room dependiendo el modelo, dos lugares de estacionamiento con las siguientes amenidades: Alberca semi-olímpica y chapoteadero, Gimnasio con vapor, Salón de usos múltiples, Cafetería, Bar con juegos, Salón de proyecciones.","Departamento
													
Precio Venta
																	
MN 4,137,000
123m² Superficie de terreno
123m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Excelente departamento en Cañada Juriquilla, perfectamente ubicado; de 1 a 3 habitaciones, 1 y ½ a 3 y ½ baños. Bodega, Cuarto de servicio, recibidor, desayunador y Family Room dependiendo el modelo, dos lugares de estacionamiento con las siguientes amenidades: Alberca semi-olímpica y chapoteadero, Gimnasio con vapor, Salón de usos múltiples, Cafetería, Bar con juegos, Salón de proyecciones.","/propiedades/fantastico-departamento-espacioso-en-canada-juriquilla-51725184.html","totales","Asador 
Cancha de squash 
Estacionamiento de visitas","Elevador(es) (1)
Cuartos de servicio 
Frente a parque 
Cocina integral 
Estado de conservación (Excelente)","2
			
					Recámaras","123 m²
			totales","_","queretaro","MN 4,137,000","Gimnasio 
Aire acondicionado 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Fantástico Departamento Espacioso en Cañada Juriquilla con Excelente Vista","_","_"
"Inmuebles24Item","","","2
		
				Baños","Gran departamento en el cuarto piso de la primera torre en Central Park, cuenta con dos habitaciones, dos baños completos, un excepcional balcón y dos lugares de estacionamiento. Cuanta con todas las amenidades que ofrece la torre, Asesores, Spa, Gimnasio, Alberca, Lobby y hometheater.","Departamento
													
Precio Venta
																	
MN 3,290,000
157m² Superficie de terreno
157m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: 2 años","Gran departamento en el cuarto piso de la primera torre en Central Park, cuenta con dos habitaciones, dos baños completos, un excepcional balcón y dos lugares de estacionamiento. Cuanta con todas las amenidades que ofrece la torre, Asesores, Spa, Gimnasio, Alberca, Lobby y hometheater.","/propiedades/excepcional-departamento-en-central-park-centro-sur-51997150.html","totales","Estacionamiento de visitas","Elevador(es) (1)
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Cocina integral 
Piso en el que se encuentra (7)","2
			
					Recámaras","157 m²
			totales","_","queretaro","MN 3,290,000","Gimnasio 
Seguridad privada 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Excepcional Departamento en Central Park, Centro Sur","Blvd. Bernardo Quintana 7000, Centro Sur, Querétaro","_"
"Inmuebles24Item","","","2
		
				Baños","Hermoso departamento en VENTA SEMI AMUEBLADO, con acabados de lujo, en excelente estado de conservación y muy bien ubicado en exclusiva zona al Sur de la Ciudad, con todos los servicios de lujo.  El departamento consta de sala, comedor, cocina, 2 recámaras, una abierta y la otra cerrada, 2 baños, cuarto de lavado y estacionamiento para 2 autos.  Tiene persianas Shade y de Block-out, 3 equipos de calefacción y aire acondicionado, piso de madera nogal americano al aceite, barra de madera tzalám y Granito negro de 3 m, 2 camas king size madera Tzalám, dos roperos madera Tzalám, mueble ónix con iluminación, cancel aluminio y vidrio vecino oriente y terraza poniente, 2 ventanas de aluminio rojo y vidrio fachada norte, 2 canceles corredizos de aluminio y vidrio en baños con ventilación natural, contactos 110 volts en los dos WC, 3 contactos 220 volts en cocina y cuarto utilitario, centro de carga eléctrico modificado para su uso constante, refrigerador Samsung, centro de lavado Maytag y calentador boiler de agua eléctrico Rheem.","Departamento
													
Precio Venta
																	
MN 4,700,000
120m² Superficie de terreno
120m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: 1 año","Hermoso departamento en VENTA SEMI AMUEBLADO, con acabados de lujo, en excelente estado de conservación y muy bien ubicado en exclusiva zona al Sur de la Ciudad, con todos los servicios de lujo.  El departamento consta de sala, comedor, cocina, 2 recámaras, una abierta y la otra cerrada, 2 baños, cuarto de lavado y estacionamiento para 2 autos.  Tiene persianas Shade y de Block-out, 3 equipos de calefacción y aire acondicionado, piso de madera nogal americano al aceite, barra de madera tzalám y Granito negro de 3 m, 2 camas king size madera Tzalám, dos roperos madera Tzalám, mueble ónix con iluminación, cancel aluminio y vidrio vecino oriente y terraza poniente, 2 ventanas de aluminio rojo y vidrio fachada norte, 2 canceles corredizos de aluminio y vidrio en baños con ventilación natural, contactos 110 volts en los dos WC, 3 contactos 220 volts en cocina y cuarto utilitario, centro de carga eléctrico modificado para su uso constante, refrigerador Samsung, centro de lavado Maytag y calentador boiler de agua eléctrico Rheem.","/propiedades/departamento-en-venta-queretaro-queretaro-51616906.html","totales","","","2
			
					Recámaras","120 m²
			totales","_","queretaro","MN 4,700,000","","Departamento en Venta, Querétaro, Queretaro","_","_"
"Inmuebles24Item","Salón de usos múltiples","","1
		
				Baño","Corregidora, Querétaro, en la colonia Santa Bárbara, Vendo departamento, seminuevo, se ubica en planta baja, consta de sala comedor, cocina integral, 2 recámaras, 1 baño, zona de lavado y tendido, terraza y áreas comunes con salón de usos múltiples y jardín. El atractivo de este departamento es la impresionante vista que tiene a la zona de El Batán, sentirá; que vive fuera de la ciudad, estando a tan solo 15 minutos del centro. Se aceptan y tramitan créditos hipotecarios.","Departamento
													
Precio Venta
																	
MN 850,000
70m² Superficie de terreno
70m² Superficie construída
2 Recámaras
1 Baño
2 Estacionamientos
Antigüedad: 2 años","Corregidora, Querétaro, en la colonia Santa Bárbara, Vendo departamento, seminuevo, se ubica en planta baja, consta de sala comedor, cocina integral, 2 recámaras, 1 baño, zona de lavado y tendido, terraza y áreas comunes con salón de usos múltiples y jardín. El atractivo de este departamento es la impresionante vista que tiene a la zona de El Batán, sentirá; que vive fuera de la ciudad, estando a tan solo 15 minutos del centro. Se aceptan y tramitan créditos hipotecarios.","/propiedades/venta-de-departamento-en-queretaro-santa-barbara-536054.html","totales","Estacionamiento de visitas","Escuelas Cercanas 
Cocina integral 
Estado de conservación (Excelente)","2
			
					Recámaras","70 m²
			totales","_","queretaro","MN 850,000","","Venta de Departamento en Queretaro Santa Barbara","Luis Echeverría 47, Santa Bárbara , Corregidora","_"
"Inmuebles24Item","","","1
		
				Baño","Departamento céntrico muy bien ubicado a 1 cuadra de Corregidora, se encuentra en Primer piso, está en buen estado de conservación sólo requiere de pintura.  El departamento cuenta con sala, comedor, cocina integral, 2 recámaras con closet, 1 baño, área de lavado y tendido en la parte de la azotea del Edificio, no cuenta con área de estacionamiento. Llámanos y ven a conocerlo !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","Departamento
													
Precio Venta
																	
MN 550,000
58m² Superficie de terreno
58m² Superficie construída
2 Recámaras
1 Baño","Departamento céntrico muy bien ubicado a 1 cuadra de Corregidora, se encuentra en Primer piso, está en buen estado de conservación sólo requiere de pintura.  El departamento cuenta con sala, comedor, cocina integral, 2 recámaras con closet, 1 baño, área de lavado y tendido en la parte de la azotea del Edificio, no cuenta con área de estacionamiento. Llámanos y ven a conocerlo !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","/propiedades/departamento-en-venta-queretaro-queretaro-51490297.html","totales","","","2
			
					Recámaras","58 m²
			totales","_","queretaro","MN 550,000","","Departamento en Venta, Querétaro, Queretaro","_","_"
"Inmuebles24Item","","","2
		
				Baños","Bonito departamento en Venta está ubicado en Milenio, el edificio cuenta con áreas comunes, salón de usos múltiples, alberca y vigilancia las 24 horas.  El departamento se encuentra en el segundo piso, tiene sala-comedor, cocina integral, 2 recámaras (con opción a 3), 2 baños completos, sala de TV, cuarto de lavado, bodega y estacionamiento para dos autos.","Departamento
													
Precio Venta
																	
MN 1,890,000
178m² Superficie de terreno
178m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: 1 año","Bonito departamento en Venta está ubicado en Milenio, el edificio cuenta con áreas comunes, salón de usos múltiples, alberca y vigilancia las 24 horas.  El departamento se encuentra en el segundo piso, tiene sala-comedor, cocina integral, 2 recámaras (con opción a 3), 2 baños completos, sala de TV, cuarto de lavado, bodega y estacionamiento para dos autos.","/propiedades/departamento-en-venta-queretaro-queretaro-51492641.html","totales","","","2
			
					Recámaras","178 m²
			totales","_","queretaro","MN 1,890,000","","Departamento en Venta, Querétaro, Queretaro","_","_"
"Inmuebles24Item","","","1
		
				Baño","Excelente inversión y precio por ser recuperación hipotecaria. Trámite en notaría y contrato de mediación mercantil con garantía. ¡No la dejes pasar, contáctanos! SOLO CONTADO.","Departamento
													
Precio Venta
																	
MN 280,140
50m² Superficie de terreno
50m² Superficie construída
2 Recámaras
1 Baño
1 estacionamiento
Antigüedad: de 10 a 20 años","Excelente inversión y precio por ser recuperación hipotecaria. Trámite en notaría y contrato de mediación mercantil con garantía. ¡No la dejes pasar, contáctanos! SOLO CONTADO.","/propiedades/remate-hipotecario-en-cuautitlan-izcalli-san-martin-51389059.html","totales","","","2
			
					Recámaras","50 m²
			totales","_","queretaro","MN 280,140","","Remate Hipotecario en Cuautitlán Izcalli / San Martín Tepetlixpan (Ac - 4628)","_","_"
"Inmuebles24Item","","","1
		
				Baño","Empresa dedicada a los remates hipotecarios ante notario y registro público tiene grandes oportunidades para ti desde un 50-70% debajo de su avalúo, Cesiones de derechos con garantia hipotecaria en buenas condiciones en venta únicamente de contado NO CREDITOS. Si no sabes que es un remate hipotecario no te preocupes nosotros te explicamos. INVERSIÓN SEGURA, PAGO DE CONTADO. * Las imágenes y descripción aquí presentadas pueden no representar con exactitud la realidad por tener diferencias en relación con la numeración, ubicación y superficies. UpTown (r) no es inmobiliaria sino media derechos crediticios litigiosos y/o adjudicatarios.","Departamento
													
Precio Venta
																	
MN 480,643
54m² Superficie de terreno
54m² Superficie construída
2 Recámaras
1 Baño
Antigüedad: de 5 a 10 años","Empresa dedicada a los remates hipotecarios ante notario y registro público tiene grandes oportunidades para ti desde un 50-70% debajo de su avalúo, Cesiones de derechos con garantia hipotecaria en buenas condiciones en venta únicamente de contado NO CREDITOS. Si no sabes que es un remate hipotecario no te preocupes nosotros te explicamos. INVERSIÓN SEGURA, PAGO DE CONTADO. * Las imágenes y descripción aquí presentadas pueden no representar con exactitud la realidad por tener diferencias en relación con la numeración, ubicación y superficies. UpTown (r) no es inmobiliaria sino media derechos crediticios litigiosos y/o adjudicatarios.","/propiedades/remate-hipotecario.-queretaro-qro.-id-3728-51384132.html","totales","","","2
			
					Recámaras","54 m²
			totales","_","queretaro","MN 480,643","","Remate Hipotecario. Querétaro, Qro. ID 3728","_","_"
"Inmuebles24Item","","","2
		
				Baños","Ven a conocer éstos departamentos NUEVOS ubicados en Juriquilla.  Tenemos de 2 o 3 recámaras (cambian los precios), con 2 o 2.5 baños, todos cuentan con estancia principal y comedor integrados, amplitud en cocina, recámaras principales con amplios vestidores, preparación para instalación de aire acondicionado en área social, terrazas desde 9.5 m2 a 10 m2 en ciertos niveles, 2 cajones de estacionamiento sombreados por departamento, bodega o alacena al interior del departamento.  Acabados: en cocina equipadas con estufa, campana y preparación para lavavajillas, barras de granito o similar, pisos laminados en recámaras y área social, pisos cerámicos en cocina y baños, baños equipados con cancelería y cristal templado, terrazas sobre losa de concreto con barandal de cristal templado.  EXCELENTES VISTAS !!!  Tenemos más de 2000 m2 de jardín y paisajismo, Alberca con chapoteadero, Cancha de pádel, Salón de usos múltiples, Gimnasio equipado, Ludoteca, Zonas de asadores, Sky-lounge en la terraza del nivel 11, Business Center.   términos, precio y condiciones sujetos a cambio ssOficinas en un área de 3 Niveles, dentro de Plaza Comercial ubicada sobre Avenida Principal, con 10 oficinas en cada nivel.  Cada oficina contará con un medidor de 220 V, acceso para instalaciones especiales (no ga","Departamento
													
Precio Venta
																	
MN 3,068,100
119m² Superficie de terreno
119m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Ven a conocer éstos departamentos NUEVOS ubicados en Juriquilla.  Tenemos de 2 o 3 recámaras (cambian los precios), con 2 o 2.5 baños, todos cuentan con estancia principal y comedor integrados, amplitud en cocina, recámaras principales con amplios vestidores, preparación para instalación de aire acondicionado en área social, terrazas desde 9.5 m2 a 10 m2 en ciertos niveles, 2 cajones de estacionamiento sombreados por departamento, bodega o alacena al interior del departamento.  Acabados: en cocina equipadas con estufa, campana y preparación para lavavajillas, barras de granito o similar, pisos laminados en recámaras y área social, pisos cerámicos en cocina y baños, baños equipados con cancelería y cristal templado, terrazas sobre losa de concreto con barandal de cristal templado.  EXCELENTES VISTAS !!!  Tenemos más de 2000 m2 de jardín y paisajismo, Alberca con chapoteadero, Cancha de pádel, Salón de usos múltiples, Gimnasio equipado, Ludoteca, Zonas de asadores, Sky-lounge en la terraza del nivel 11, Business Center.   términos, precio y condiciones sujetos a cambio ssOficinas en un área de 3 Niveles, dentro de Plaza Comercial ubicada sobre Avenida Principal, con 10 oficinas en cada nivel.  Cada oficina contará con un medidor de 220 V, acceso para instalaciones especiales (no ga","/propiedades/departamento-en-venta-queretaro-queretaro-51205904.html","totales","","","2
			
					Recámaras","119 m²
			totales","_","queretaro","MN 3,068,100","","Departamento en Venta, Querétaro, Queretaro","_","_"
