"_type","ambientes","areas_sociales","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","mycity","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","Cuarto de TV (SI)","","3
		
				Baños","Hermoso Departamento con vistas espectaculares , departamento 1 de solo 6 departamentos uno por piso, acabados de lujo a una cuadra del Club Alpino Chipinque , caseta de seguridad, guardia 24/7.Estacionamiento para visitantes , grandes espacios, amplios, abiertos, 2 terrazas espectaculares, Elevador.81","Departamento
													
Precio Venta
																	
MN 10,000,000
472m² Superficie de terreno
472m² Superficie construída
3 Recámaras
3 Baños
1 Medio baño
Antigüedad: de 5 a 10 años","Hermoso Departamento con vistas espectaculares , departamento 1 de solo 6 departamentos uno por piso, acabados de lujo a una cuadra del Club Alpino Chipinque , caseta de seguridad, guardia 24/7.Estacionamiento para visitantes , grandes espacios, amplios, abiertos, 2 terrazas espectaculares, Elevador.81 Ver datos81 Ver datos","/propiedades/departamento-venta-valle-52134690.html","totales","Asador (SI)
Estacionamiento de visitas (SI)","Piso en el que se encuentra (1)","3
			
					Recámaras","472 m²
			totales","_","leon","MN 10,000,000","Gas (SI)","Departamento Venta Valle","_","_"
"Inmuebles24Item","Bodega(s) (1)","","3
		
				Baños","Departamento en Venta en Sonoma Torre VENTO.- en Obra Blanca225.58MT2 Área habitable, 11.21Mt2 de Bodega, 44.55Mt2 para 3 cajones de estacionamiento, Total área privativa 281.24Mt2*Incluye acción de Club Sonoma. ID 5652","Departamento
													
Precio Venta
																	
MN 7,000,000
281m² Superficie de terreno
281m² Superficie construída
3 Recámaras
3 Baños
1 Medio baño
Antigüedad: A estrenar","Departamento en Venta en Sonoma Torre VENTO.- en Obra Blanca225.58MT2 Área habitable, 11.21Mt2 de Bodega, 44.55Mt2 para 3 cajones de estacionamiento, Total área privativa 281.24Mt2*Incluye acción de Club Sonoma. ID 5652","/propiedades/departamento-en-venta-sonoma-52052448.html","totales","","Alberca (SI)
Cuartos de servicio (SI)
Escuelas Cercanas (SI)
Frente a parque (SI)
Número de departamentos (SI)","3
			
					Recámaras","281 m²
			totales","_","leon","MN 7,000,000","Gimnasio (SI)
Área de Juegos Infantiles (SI)","Departamento en Venta - Sonoma","_","_"
"Inmuebles24Item","","","1
		
				Baño","Excelente opción para vivir en Nuevo Sur, Departamento de 1 recámara, totalmente Amueblado y Equipado, En Torre Vidal con vista al Pasillo Central, medio baño social, cocina integral, sala-comedor, recámara con baño completo y closet-vestidor, 3 terrazas para convivencia, un cajón de estacionamiento","Departamento
													
Precio Venta
																	
MN 2,590,000
67m² Superficie de terreno
67m² Superficie construída
1 recamara
1 Baño
1 Medio baño
1 estacionamiento
Antigüedad: A estrenar","Excelente opción para vivir en Nuevo Sur, Departamento de 1 recámara, totalmente Amueblado y Equipado, En Torre Vidal con vista al Pasillo Central, medio baño social, cocina integral, sala-comedor, recámara con baño completo y closet-vestidor, 3 terrazas para convivencia, un cajón de estacionamiento","/propiedades/departamento-en-venta-en-nuevo-sur-51629937.html","totales","","Amueblado (Si)
Elevador(es) (1)
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral","1
			
					recamara","67 m²
			totales","_","leon","MN 2,590,000","Aire acondicionado 
Seguridad privada 
Calentador de agua 
Área de Juegos Infantiles 
Gas 
Calefacción","Departamento en Venta en Nuevo Sur","Revolucion, Ladrillera, Monterrey","_"
"Inmuebles24Item","","","2
		
				Baños","CARACTERISTICAS: EDIF. DE PLANTA BAJA Y 3 PISOS, CON 23 DEPARTAMENTOS EN TOTAL, ENTREGA INMEDIATA, LOBBY, VIGILANCIA, ELEVADOR, PORTON ELECTRICO, PENT-HOUSE CON ROOF GARDEN PRIVADO, ALGUNOS DEPTOS CON TERRAZA. AREAS COMUNES: PLAZA CENTRAL, JARDIN, SALON DE USOS MULTIPLES, ESTACIONAMIENTO P/VISITAS. 2 RECAMARAS C/U CON CLOSET, 2 BAÑOS COMPELTOS, SALA Y COMEDOR, COCINA EQUIPADA, AREA DE LAVADO INTEGRADA, 2 ESTACIONAMIENTOS.","Departamento
													
Precio Venta
																	
MN 2,300,000
60m² Superficie de terreno
60m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","CARACTERISTICAS: EDIF. DE PLANTA BAJA Y 3 PISOS, CON 23 DEPARTAMENTOS EN TOTAL, ENTREGA INMEDIATA, LOBBY, VIGILANCIA, ELEVADOR, PORTON ELECTRICO, PENT-HOUSE CON ROOF GARDEN PRIVADO, ALGUNOS DEPTOS CON TERRAZA. AREAS COMUNES: PLAZA CENTRAL, JARDIN, SALON DE USOS MULTIPLES, ESTACIONAMIENTO P/VISITAS. 2 RECAMARAS C/U CON CLOSET, 2 BAÑOS COMPELTOS, SALA Y COMEDOR, COCINA EQUIPADA, AREA DE LAVADO INTEGRADA, 2 ESTACIONAMIENTOS.","/propiedades/venta-increible-departamento-en-el-desierto-de-los-52134309.html","totales","","","2
			
					Recámaras","60 m²
			totales","_","leon","MN 2,300,000","","Venta Increíble Departamento en El Desierto de Los Leones a Super Precio","_","_"
"Inmuebles24Item","","","1
		
				Baño","Inmueble: Suites Colonia: Desierto de los Leones, Álvaro Obregón. Construcción: Desde 30.80 m2 hasta 61.51 m2 Precio Venta: Desde $1,596,980.00 hasta $2,906,000.00 OPORTUNIDAD INVERSIONISTAS! Espectacular proyecto de 31 exclusivas suites, de diseño totalmente vanguardista, rodeadas de un ambiente tranquilo, armónico con el entorno, un lugar creado para ti que buscas funcionalidad y confort. Con extraordinaria vista a la Ciudad de México. Ameneidades: Room Service, Servicio lavandería, 15 suites pet friendly, Roof garden, 1 cajón de estacionamiento y elevador. Disfruta de los servicios exclusivos que te da la membresía de Sportium, de obsequio.","Departamento
													
Precio Venta
																	
MN 1,596,980
30m² Superficie de terreno
30m² Superficie construída
1 recamara
1 Baño
1 estacionamiento
Antigüedad: En construcción","Inmueble: Suites Colonia: Desierto de los Leones, Álvaro Obregón. Construcción: Desde 30.80 m2 hasta 61.51 m2 Precio Venta: Desde $1,596,980.00 hasta $2,906,000.00 OPORTUNIDAD INVERSIONISTAS! Espectacular proyecto de 31 exclusivas suites, de diseño totalmente vanguardista, rodeadas de un ambiente tranquilo, armónico con el entorno, un lugar creado para ti que buscas funcionalidad y confort. Con extraordinaria vista a la Ciudad de México. Ameneidades: Room Service, Servicio lavandería, 15 suites pet friendly, Roof garden, 1 cajón de estacionamiento y elevador. Disfruta de los servicios exclusivos que te da la membresía de Sportium, de obsequio.","/propiedades/departamentos-en-preventa-torre-leones-tetelpan-52134539.html","totales","","Centros Comerciales Cercanos 
Escuelas Cercanas 
Mascotas 
Cocina integral","1
			
					recamara","30 m²
			totales","_","leon","MN 1,596,980","","Departamentos en Preventa Torre Leones - Tetelpan","_","_"
"Inmuebles24Item","","","1
		
				Baño","ID:, Departamento con muy buenas vistas a la Huasteca, excelente opción para invertir, ya esta rentando.Acabados de lujo y equipado con electrodomesticos. . Preguntar por Adrian Galindo.","Departamento
													
Precio Venta
																	
MN 3,700,000
68m² Superficie de terreno
68m² Superficie construída
1 recamara
1 Baño
2 Estacionamientos","ID:Ver datos, Departamento con muy buenas vistas a la Huasteca, excelente opción para invertir, ya esta rentando.Acabados de lujo y equipado con electrodomesticos. . Preguntar por Adrian Galindo.","/propiedades/departamento-en-venta-en-residencial-santa-barbara-52134771.html","totales","","","1
			
					recamara","68 m²
			totales","_","leon","MN 3,700,000","","Departamento en Venta en Residencial Santa Bárbara","_","_"
"Inmuebles24Item","","","2
		
				Baños","SEPARADO.   Departamento en excelente ubicación. A 5 minutos del Tec de Monterrey y de Avenidas principales. Complejo privado con vigilancia las 24hrs, ubicado en 4o piso. Tiene área de sala-comedor, cocina, lavandería cerrada, recámara principal con baño completo, las secundarias comparten baño completo.","Departamento
													
Precio Venta
																	
MN 1,590,000
90m² Superficie de terreno
90m² Superficie construída
3 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: 12 años","SEPARADO.   Departamento en excelente ubicación. A 5 minutos del Tec de Monterrey y de Avenidas principales. Complejo privado con vigilancia las 24hrs, ubicado en 4o piso. Tiene área de sala-comedor, cocina, lavandería cerrada, recámara principal con baño completo, las secundarias comparten baño completo.","/propiedades/departamento-en-venta-contry-diamante-en-monterrey-52134047.html","totales","","","3
			
					Recámaras","90 m²
			totales","_","leon","MN 1,590,000","","Departamento en Venta, Contry Diamante en Monterrey Pro3052","_","_"
"Inmuebles24Item","","","2
		
				Baños","ID:1011Hermoso Depto. en venta, contemporáneo listo para estrenarse, en Valle. El depto. forma parte de un exclusivo edificio de tan solo 4 deptos. en total, solo 1 depto. por piso., 2 cajones de estacionamiento depto. de 3 recamaras, área abierta de sala comedor cocina, vista panorámica a la Sierra. Climatizado con sistema Fan Coil, cuarto de servicio, elevador que te lleva directo a tu depto. estacionamiento para 2 carros. El edificio cuenta con terraza Panorámica con salón de Eventos mtto $2000","Departamento
													
Precio Venta
																	
MN 5,650,000
200m² Superficie de terreno
200m² Superficie construída
3 Recámaras
2 Baños
1 Medio baño
Antigüedad: A estrenar","ID:1011Hermoso Depto. en venta, contemporáneo listo para estrenarse, en Valle. El depto. forma parte de un exclusivo edificio de tan solo 4 deptos. en total, solo 1 depto. por piso., 2 cajones de estacionamiento depto. de 3 recamaras, área abierta de sala comedor cocina, vista panorámica a la Sierra. Climatizado con sistema Fan Coil, cuarto de servicio, elevador que te lleva directo a tu depto. estacionamiento para 2 carros. El edificio cuenta con terraza Panorámica con salón de Eventos mtto $2000","/propiedades/hermoso-departamento-en-venta-listo-para-habitar-52133791.html","totales","","","3
			
					Recámaras","200 m²
			totales","_","leon","MN 5,650,000","","Hermoso Departamento en Venta Listo Para Habitar, Valle, San Pedro","_","_"
"Inmuebles24Item","","","2
		
				Baños","ATENCION INVERSIONISTAS!!!!AMPLIO DEPARTAMENTO,2DO PISO ZONA TEC, UBICADISIMO, ALTA RENTABILIDADCERCA DE CINES, TETROS, CENTROS COMERCIALES, CENTRAL DE AUTOBUSES, CLINICAS, NOTARÍAS, GIMNASIOS.PRIVACIDAD, VIGILANCIA, AMBIENTE FAMILIARAREA COMPATIDA:REJA CON ACCESO A INQUILINOSVIGILANCIAMIRADOR EN ULTIMO PISOELEVADOR2 LUGARES DE ESTACIONAMIENTOCISTERNAESCALONES REFORZADOSTERRAZA EN PRIMER PISOTERRAZA PEQUEÑA EN PLANTA BAJAAREA PARTICULARRECIBIDORAMPLIO BAÑO DE VISITASSALA COMEDOR COCINA EN UN ESPACIO(CON OPCION A CAMBIAR COCINA AL ESTUDIO)ESTUDIOESTANCIALAVANDERÍACUARTO DE SERVICIO CON BAÑOBAÑO QUE COMPARTEN LAS DOS RECAMARAS SECUNDARIASRECAMARA PRINCIPAL CON BAÑO Y WALKING CLOSETLA SALA COMEDOR Y 2 RECAMARAS TIENEN VENTANALES.ES EL ÚNICO EN ESE PISOSE ENTREGA EN OBRA BLANCA SIN CLOSETSNI COCINA.ESPECIAL PARA ADECUARLO A TU GUSTO(SERVICIO DE DECORACIÓN OPCIONAL)CUOTA DE MANTENIMIENTO 4,000Otras Características:M2 de Área Común: 230.","Departamento
													
Precio Venta
																	
MN 3,000,000
180m² Superficie de terreno
180m² Superficie construída
3 Recámaras
2 Baños
1 Medio baño
Antigüedad: A estrenar","ATENCION INVERSIONISTAS!!!!AMPLIO DEPARTAMENTO,2DO PISO ZONA TEC, UBICADISIMO, ALTA RENTABILIDADCERCA DE CINES, TETROS, CENTROS COMERCIALES, CENTRAL DE AUTOBUSES, CLINICAS, NOTARÍAS, GIMNASIOS.PRIVACIDAD, VIGILANCIA, AMBIENTE FAMILIARAREA COMPATIDA:REJA CON ACCESO A INQUILINOSVIGILANCIAMIRADOR EN ULTIMO PISOELEVADOR2 LUGARES DE ESTACIONAMIENTOCISTERNAESCALONES REFORZADOSTERRAZA EN PRIMER PISOTERRAZA PEQUEÑA EN PLANTA BAJAAREA PARTICULARRECIBIDORAMPLIO BAÑO DE VISITASSALA COMEDOR COCINA EN UN ESPACIO(CON OPCION A CAMBIAR COCINA AL ESTUDIO)ESTUDIOESTANCIALAVANDERÍACUARTO DE SERVICIO CON BAÑOBAÑO QUE COMPARTEN LAS DOS RECAMARAS SECUNDARIASRECAMARA PRINCIPAL CON BAÑO Y WALKING CLOSETLA SALA COMEDOR Y 2 RECAMARAS TIENEN VENTANALES.ES EL ÚNICO EN ESE PISOSE ENTREGA EN OBRA BLANCA SIN CLOSETSNI COCINA.ESPECIAL PARA ADECUARLO A TU GUSTO(SERVICIO DE DECORACIÓN OPCIONAL)CUOTA DE MANTENIMIENTO 4,000Otras Características:M2 de Área Común: 230.","/propiedades/depatamento-52133808.html","totales","","Elevador(es) (1)
Cuartos de servicio (SI)
Centros Comerciales Cercanos (SI)
Escuelas Cercanas (SI)
Frente a parque (SI)
Acceso tercera edad (SI)
Piso en el que se encuentra (2)
Número de departamentos (SI)","3
			
					Recámaras","180 m²
			totales","_","leon","MN 3,000,000","Gas (SI)","Depatamento","Garza Sada, Roma, Monterrey","_"
"Inmuebles24Item","","","1
		
				Baño","Departamento en venta de 86m2 el departamento es 1 recamaras, 1 baños, cocina integral, sala-comedor y 1 cajones de estacionamiento. El departamento esta con acabados y actualmente rentado. Se tiene rentado en $13,000.00 incluyendo el mantenimiento. Ubicado en el poniente de la colonia del valle, conocido valle poniente, zona de crecimiento bien planeada. El complejo cuenta con seguridad 24 horas, gimnasio, alberca y cuarto de tele con cocina y barra. En la zona y a pocos pasos se encuentran comercios, plazas comerciales y escuelas. (proximamente plaza comercial cruzando la calle)Otras Características:Tipo de Aire Acondicionado: Minisplit.","Departamento
													
Precio Venta
																	
MN 2,650,000
86m² Superficie de terreno
86m² Superficie construída
1 recamara
1 Baño
1 estacionamiento
Antigüedad: 4 años","Departamento en venta de 86m2 el departamento es 1 recamaras, 1 baños, cocina integral, sala-comedor y 1 cajones de estacionamiento. El departamento esta con acabados y actualmente rentado. Se tiene rentado en $13,000.00 incluyendo el mantenimiento. Ubicado en el poniente de la colonia del valle, conocido valle poniente, zona de crecimiento bien planeada. El complejo cuenta con seguridad 24 horas, gimnasio, alberca y cuarto de tele con cocina y barra. En la zona y a pocos pasos se encuentran comercios, plazas comerciales y escuelas. (proximamente plaza comercial cruzando la calle)Otras Características:Tipo de Aire Acondicionado: Minisplit.","/propiedades/departamento-en-venta-valle-poniente-51865409.html","totales","Asador (SI)
Estacionamiento de visitas (SI)","Elevador(es) (1)
Alberca (SI)
Centros Comerciales Cercanos (SI)
Escuelas Cercanas (SI)
Frente a parque (SI)
Estado de conservación (Excelente)","1
			
					recamara","86 m²
			totales","_","leon","MN 2,650,000","Gimnasio (SI)
Aire acondicionado (SI)
Seguridad privada (SI)
Calefacción (SI)","Departamento en Venta Valle Poniente","_","_"
"Inmuebles24Item","","","2
		
				Baños","ID: 1029Departamento en bello edificio estilo contemporáneo ubicado en el corazón de la colonia del Valle, donde usted podrá disfrutar de hermosas vistas además de ir caminando a muchos lugares. Cuenta con más de 300 m2 de amenities con alberca, pérgolas y asadores para solo 6 residencias. Si el avance de obra lo permite, usted podrá decidir si quiere 2 o 3 recamaras.PUNTO PLATA, residencias verticales se entregan en OBRA BLANCA, con el siguiente equipamiento: Transformador de 500 kva, planta de emergencia de 55 kva, cisterna de 60 m3 de capacidad, sistema contraincendios con gabinetes empotrados (con manguera), extinguidores, gas Natural, voz, datos e intercomunicación en todas las áreas, circuito cerrado de televisión en todas las áreas, control de acceso en sótano 2 con 2 barreras con lectoras de tarjeta de mediano alcance, sótano 1 con 2 barreras con lectoras de tarjeta de mediano alcance y planta baja con 2 barreras con lectoras de tarjeta de mediano alcance. Portón de acceso automatizado, detección de incendio y alarma, preparación para televisión por cable, preparación para internet en todas las áreas, 2 elevadores de 1,000 kg de capacidad cada uno (aprox 13 pasajeros), 1.5 m/s de vel., ventanas douvent, barandal de cristal con poste de acero inoxidable en las terrazas.","Departamento
													
Precio Venta
																	
MN 9,701,823
316m² Superficie de terreno
316m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
Antigüedad: A estrenar","ID: 1029Departamento en bello edificio estilo contemporáneo ubicado en el corazón de la colonia del Valle, donde usted podrá disfrutar de hermosas vistas además de ir caminando a muchos lugares. Cuenta con más de 300 m2 de amenities con alberca, pérgolas y asadores para solo 6 residencias. Si el avance de obra lo permite, usted podrá decidir si quiere 2 o 3 recamaras.PUNTO PLATA, residencias verticales se entregan en OBRA BLANCA, con el siguiente equipamiento: Transformador de 500 kva, planta de emergencia de 55 kva, cisterna de 60 m3 de capacidad, sistema contraincendios con gabinetes empotrados (con manguera), extinguidores, gas Natural, voz, datos e intercomunicación en todas las áreas, circuito cerrado de televisión en todas las áreas, control de acceso en sótano 2 con 2 barreras con lectoras de tarjeta de mediano alcance, sótano 1 con 2 barreras con lectoras de tarjeta de mediano alcance y planta baja con 2 barreras con lectoras de tarjeta de mediano alcance. Portón de acceso automatizado, detección de incendio y alarma, preparación para televisión por cable, preparación para internet en todas las áreas, 2 elevadores de 1,000 kg de capacidad cada uno (aprox 13 pasajeros), 1.5 m/s de vel., ventanas douvent, barandal de cristal con poste de acero inoxidable en las terrazas.","/propiedades/departamento-residencial-en-venta-del-valle-san-pedro-52133767.html","totales","","Alberca (SI)","2
			
					Recámaras","316 m²
			totales","_","leon","MN 9,701,823","","Departamento Residencial en Venta del Valle, San Pedro","_","_"
